trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6869,85.4,85.9,84.2,85.3,820183,69809446,974,listed
2026-06-02,6869,85.2,85.3,83.6,84.4,855767,72177664,731,listed
2026-06-03,6869,85.4,88.5,82.8,87.0,1777604,153539271,1690,listed
2026-06-04,6869,88.5,91.3,87.4,88.2,2707634,241568459,2550,listed
2026-06-05,6869,88.1,88.5,83.5,83.9,1001730,85189737,1263,listed
2026-06-08,6869,78.0,81.0,77.7,80.9,785739,62529959,952,listed
2026-06-09,6869,80.9,82.0,80.0,81.6,447094,36214748,643,listed
2026-06-10,6869,81.3,82.8,81.0,82.0,470849,38581880,554,listed
2026-06-11,6869,82.0,82.0,78.1,78.5,1040717,82353538,1089,listed
2026-06-12,6869,80.3,80.3,78.9,79.4,321527,25534956,446,listed
2026-06-15,6869,79.6,80.6,78.8,78.8,397514,31551359,533,listed
2026-06-16,6869,79.1,79.3,77.7,78.2,560031,43790494,800,listed
2026-06-17,6869,77.4,77.9,77.1,77.7,561556,43492053,708,listed
2026-06-18,6869,77.8,78.9,77.3,77.3,541157,42050102,615,listed
