trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,9931,34.05,34.95,34.05,34.75,48500,1682986,56,listed
2026-06-02,9931,34.75,34.95,34.6,34.95,63747,2216793,75,listed
2026-06-03,9931,35.0,35.3,35.0,35.25,99967,3518734,92,listed
2026-06-04,9931,35.6,35.6,35.15,35.4,45754,1613774,53,listed
2026-06-05,9931,35.4,35.5,35.1,35.1,38943,1373611,83,listed
2026-06-08,9931,34.75,34.75,34.25,34.45,58638,2023349,186,listed
2026-06-09,9931,34.2,34.6,34.2,34.45,78367,2693115,102,listed
2026-06-10,9931,34.35,34.55,34.25,34.5,65550,2251935,81,listed
2026-06-11,9931,34.5,35.0,34.5,34.75,44742,1552943,44,listed
2026-06-12,9931,35.0,35.0,34.4,34.85,53362,1855365,60,listed
2026-06-15,9931,34.9,35.2,34.75,35.05,73508,2570717,74,listed
2026-06-16,9931,35.1,35.35,34.85,35.05,35266,1235894,47,listed
2026-06-17,9931,35.0,35.75,35.0,35.05,49523,1743549,58,listed
2026-06-18,9931,35.5,35.65,35.1,35.25,36265,1276484,50,listed
