trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1103,13.95,13.95,13.85,13.85,383039,5331295,196,listed
2026-01-05,1103,13.8,13.9,13.75,13.75,437756,6042247,225,listed
2026-01-06,1103,13.75,13.85,13.7,13.7,402381,5540090,235,listed
2026-01-07,1103,13.7,13.95,13.7,13.8,466064,6432625,213,listed
2026-01-08,1103,13.8,14.0,13.8,13.8,341207,4735556,221,listed
2026-01-09,1103,13.8,14.0,13.8,13.95,289462,4027654,181,listed
2026-01-12,1103,14.0,14.1,13.95,14.05,502346,7052794,330,listed
2026-01-13,1103,14.05,14.05,13.9,13.95,380884,5317867,274,listed
2026-01-14,1103,14.05,14.1,14.0,14.05,372448,5226413,255,listed
2026-01-15,1103,14.1,14.15,14.05,14.15,339581,4782899,247,listed
2026-01-16,1103,14.15,14.15,14.05,14.15,212597,2998794,211,listed
2026-01-19,1103,13.9,14.2,13.9,14.1,364691,5146193,352,listed
2026-01-20,1103,14.0,14.1,14.0,14.0,153608,2156383,223,listed
2026-01-21,1103,13.95,14.15,13.9,14.05,354425,4969839,298,listed
2026-01-22,1103,14.05,14.1,13.95,14.0,398196,5586856,252,listed
2026-01-23,1103,14.0,14.05,14.0,14.0,164458,2303627,192,listed
2026-01-26,1103,14.0,14.15,14.0,14.05,271880,3826467,258,listed
2026-01-27,1103,14.1,14.25,14.1,14.15,583720,8275053,334,listed
2026-01-28,1103,14.2,14.3,14.0,14.3,534036,7592546,364,listed
2026-01-29,1103,14.3,14.35,14.05,14.25,379829,5404930,326,listed
2026-01-30,1103,14.2,14.3,14.0,14.2,372531,5278425,294,listed
2026-02-02,1103,14.3,14.3,13.9,14.05,254439,3566059,365,listed
2026-02-03,1103,14.0,14.05,13.9,13.9,298860,4171408,248,listed
2026-02-04,1103,13.9,14.05,13.85,14.05,411046,5736189,174,listed
2026-02-05,1103,14.0,14.0,13.9,13.9,422729,5896749,267,listed
