trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,7722,263.5,280.5,263.0,280.0,256231,70282756,905,listed
2026-06-02,7722,280.0,280.0,268.0,270.5,205857,56012532,4810,listed
2026-06-03,7722,274.5,281.5,271.0,277.0,146900,40748956,508,listed
2026-06-04,7722,280.5,285.0,275.5,278.0,169459,47432561,544,listed
2026-06-05,7722,281.5,305.5,279.5,305.5,231162,69556764,580,listed
2026-06-08,7722,298.0,303.0,278.0,291.5,821434,239459262,1503,listed
2026-06-09,7722,305.0,320.5,296.5,320.5,288959,91459305,515,listed
2026-06-10,7722,330.0,352.5,329.0,347.0,1613360,555617016,4122,listed
2026-06-11,7722,356.0,379.0,355.0,370.5,1286133,473806317,3206,listed
2026-06-12,7722,386.0,390.0,333.5,333.5,1146161,403867450,3344,listed
2026-06-15,7722,329.0,337.5,321.0,327.0,537966,177340486,1353,listed
2026-06-16,7722,328.0,351.5,321.0,333.0,495455,167871159,1304,listed
2026-06-17,7722,331.0,333.0,317.0,319.0,354281,114520963,1479,listed
2026-06-18,7722,320.0,328.0,312.0,328.0,385472,123376610,1120,listed
