trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1203,39.75,39.75,39.75,39.75,3180,126398,47,listed
2026-01-05,1203,39.75,39.95,39.4,39.65,27332,1084893,79,listed
2026-01-06,1203,39.65,39.75,39.6,39.7,24379,967293,47,listed
2026-01-07,1203,39.7,39.8,39.6,39.7,33393,1326981,51,listed
2026-01-08,1203,39.7,39.8,39.7,39.7,25115,998794,54,listed
2026-01-09,1203,39.55,39.65,39.55,39.65,4440,175930,44,listed
2026-01-12,1203,39.65,39.9,39.35,39.35,62110,2459248,112,listed
2026-01-13,1203,39.75,39.75,39.45,39.65,16505,653542,49,listed
2026-01-14,1203,39.85,39.85,39.6,39.6,6509,258728,51,listed
2026-01-15,1203,39.6,39.9,39.6,39.9,5559,221067,45,listed
2026-01-16,1203,39.9,39.9,39.6,39.6,9632,383822,66,listed
2026-01-19,1203,39.2,39.6,39.2,39.5,13240,521873,91,listed
2026-01-20,1203,39.35,39.65,39.35,39.45,18166,718251,66,listed
2026-01-21,1203,39.45,39.65,39.3,39.65,29253,1154973,203,listed
2026-01-22,1203,39.55,39.65,39.55,39.65,6303,249735,62,listed
2026-01-23,1203,39.7,39.85,39.7,39.75,5670,225541,72,listed
2026-01-26,1203,39.75,39.75,39.45,39.45,8953,353900,97,listed
2026-01-27,1203,40.35,40.35,39.8,39.85,6398,255470,92,listed
2026-01-28,1203,39.85,39.9,39.4,39.9,17883,711345,71,listed
2026-01-29,1203,39.45,39.75,39.35,39.75,13257,524620,85,listed
2026-01-30,1203,39.35,39.35,39.35,39.35,1307,51454,69,listed
2026-02-02,1203,39.3,39.45,39.0,39.25,13233,519202,85,listed
2026-02-03,1203,39.25,39.75,39.25,39.6,10547,416140,84,listed
2026-02-04,1203,39.7,39.85,39.25,39.85,22199,882311,60,listed
2026-02-05,1203,39.7,39.7,39.45,39.5,8853,349927,80,listed
2026-02-06,1203,39.3,39.75,39.3,39.45,14239,561642,69,listed
2026-02-09,1203,39.8,39.95,39.55,39.85,22789,907662,108,listed
2026-02-10,1203,39.85,40.05,39.5,39.5,50835,2031161,129,listed
2026-02-11,1203,39.85,40.1,39.65,40.1,43509,1740139,144,listed
2026-02-23,1203,41.75,41.75,40.65,41.4,66993,2756895,230,listed
2026-02-24,1203,41.3,41.45,40.05,40.4,37522,1537728,162,listed
2026-02-25,1203,40.45,41.0,40.45,41.0,37627,1538080,143,listed
2026-02-26,1203,41.6,41.6,40.3,41.25,41361,1701026,153,listed
