trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,9910,70.0,72.0,69.3,71.9,3159545,225259187,2596,listed
2026-06-02,9910,71.8,79.0,71.6,79.0,12399534,953844343,7679,listed
2026-06-03,9910,79.0,86.8,77.0,82.5,14216501,1183174043,12057,listed
2026-06-04,9910,81.7,84.8,80.4,80.5,11981400,992254338,7933,listed
2026-06-05,9910,80.5,81.6,75.5,76.9,12287384,953154448,8578,listed
2026-06-08,9910,73.9,79.3,73.9,78.5,8302615,642567234,6614,listed
2026-06-09,9910,78.0,86.3,77.9,86.3,9599573,809554045,7894,listed
2026-06-10,9910,86.3,94.0,85.5,94.0,15574148,1424733017,10792,listed
2026-06-11,9910,94.5,99.0,93.1,97.0,15982996,1532286173,12249,listed
2026-06-12,9910,97.7,98.5,91.8,91.9,8428295,804930627,9036,listed
2026-06-15,9910,88.2,89.1,79.1,79.1,6260367,507678897,6647,listed
2026-06-16,9910,79.5,79.5,71.2,78.0,16751571,1229967946,11451,listed
2026-06-17,9910,76.6,76.7,72.8,72.8,5618590,416257507,5198,listed
2026-06-18,9910,72.7,74.3,72.2,72.6,4796301,349938238,3227,listed
