trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,8033,146.0,147.5,139.5,141.0,6791840,971639999,6025,listed
2026-06-02,8033,140.5,140.5,134.5,136.0,4262714,582090911,4696,listed
2026-06-03,8033,136.0,136.5,134.0,134.5,2390104,322145976,2769,listed
2026-06-04,8033,135.5,135.5,132.5,133.0,2245004,299091757,3241,listed
2026-06-05,8033,134.5,135.5,131.5,134.5,2281999,304382815,2267,listed
2026-06-08,8033,123.0,129.5,123.0,129.0,2710600,344474891,3106,listed
2026-06-09,8033,129.0,136.0,129.0,132.5,2907196,387381918,2859,listed
2026-06-10,8033,133.5,133.5,129.0,129.0,2748326,358659688,3732,listed
2026-06-11,8033,127.5,129.0,126.0,126.5,1670907,212414560,2385,listed
2026-06-12,8033,129.0,131.5,128.0,129.5,1752824,227788339,1922,listed
2026-06-15,8033,131.0,131.0,128.0,129.0,1397156,180556006,2017,listed
2026-06-16,8033,129.0,129.0,124.5,125.0,2913921,366653943,4349,listed
2026-06-17,8033,125.0,131.0,124.0,127.5,1646216,210560730,1779,listed
2026-06-18,8033,128.0,130.0,125.5,129.5,2842463,362434343,3359,listed
