trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,3706,88.3,92.2,86.8,90.9,69176292,6226527423,46490,listed
2026-01-05,3706,92.0,94.7,91.1,91.4,63262762,5883888538,61073,listed
2026-01-06,3706,92.4,93.7,91.4,92.6,27817378,2572212718,26413,listed
2026-01-07,3706,92.8,94.0,91.7,92.1,23093219,2140559844,16893,listed
2026-01-08,3706,92.2,93.7,90.1,92.0,25771634,2369269434,31773,listed
2026-01-09,3706,90.0,90.1,86.0,88.8,53262160,4716733797,81843,listed
2026-01-12,3706,89.8,89.9,88.0,88.0,16201236,1435654346,12915,listed
2026-01-13,3706,88.8,88.8,85.2,85.3,24113283,2079091777,21458,listed
2026-01-14,3706,85.9,87.2,85.6,85.8,18234709,1574130178,13702,listed
2026-01-15,3706,85.8,85.8,84.2,84.3,15314637,1295574816,13283,listed
2026-01-16,3706,84.8,84.8,83.1,83.3,22042126,1844094609,18274,listed
2026-01-19,3706,83.5,86.0,83.1,84.4,17189059,1455664812,13334,listed
2026-01-20,3706,84.6,84.7,83.4,83.4,11732033,983533469,10439,listed
2026-01-21,3706,82.7,83.4,81.5,82.0,16029083,1317282162,15090,listed
2026-01-22,3706,83.4,84.5,82.7,84.3,13027097,1090627704,10597,listed
2026-01-23,3706,85.2,85.2,83.1,83.3,13013338,1093634717,11115,listed
2026-01-26,3706,83.4,83.7,82.7,82.7,7619996,631948790,6730,listed
2026-01-27,3706,83.1,84.5,81.3,81.3,17362781,1425022495,16769,listed
2026-01-28,3706,81.6,82.6,81.2,81.5,10717344,874483411,9089,listed
2026-01-29,3706,82.0,82.2,80.0,80.0,13471675,1084219622,11997,listed
2026-01-30,3706,80.4,80.8,78.9,78.9,13269842,1054354400,10922,listed
2026-02-02,3706,77.0,78.5,76.0,77.0,12655949,976454345,11362,listed
2026-02-03,3706,79.4,79.9,77.3,78.4,9532191,748846070,7744,listed
2026-02-04,3706,78.1,79.4,77.8,79.2,5637110,443836833,5126,listed
2026-02-05,3706,78.5,79.7,77.1,77.2,7148556,559584336,7201,listed
2026-02-06,3706,76.8,76.8,74.6,75.6,10070690,761106820,8367,listed
2026-02-09,3706,77.1,77.8,76.5,77.0,6299075,484810085,5400,listed
2026-02-10,3706,79.5,80.4,78.2,78.9,11670064,922732324,9283,listed
2026-02-11,3706,79.6,79.6,78.3,78.4,6843938,538219237,6239,listed
2026-02-23,3706,79.1,81.0,78.4,79.9,13465745,1077868875,9566,listed
2026-02-24,3706,80.9,81.1,80.1,80.6,10088150,813631911,8746,listed
2026-02-25,3706,81.5,82.9,80.7,81.5,15286297,1249161073,13542,listed
2026-02-26,3706,82.3,82.3,80.0,80.0,12761802,1027301455,12244,listed
2026-03-02,3706,77.9,79.8,76.7,79.0,13821442,1088098184,9804,listed
2026-03-03,3706,79.9,80.4,76.0,76.3,16292295,1258640808,13957,listed
2026-03-04,3706,76.6,79.3,75.2,78.1,30827650,2393662679,22574,listed
2026-03-05,3706,81.1,82.3,79.5,81.4,27825078,2259834875,18843,listed
2026-03-06,3706,80.5,81.7,80.1,80.8,12244719,988619580,9617,listed
2026-03-09,3706,76.8,78.0,75.6,78.0,14248224,1093862978,10884,listed
2026-03-10,3706,80.1,80.1,77.8,79.3,13034071,1029850540,9036,listed
2026-03-11,3706,81.1,83.2,81.1,82.9,25820360,2127582823,17358,listed
2026-03-12,3706,83.1,83.3,81.3,83.0,16242454,1338796409,15554,listed
2026-03-13,3706,82.0,83.5,81.5,82.7,11522934,953514891,8430,listed
2026-03-16,3706,83.1,84.5,82.2,83.6,16951871,1416948500,11238,listed
2026-03-17,3706,84.3,84.8,83.6,83.7,13145277,1105769082,10433,listed
2026-03-18,3706,84.8,86.0,83.3,84.5,22426829,1896841297,15434,listed
2026-03-19,3706,83.6,84.2,82.0,82.1,10685493,887307842,9512,listed
2026-03-20,3706,82.8,83.3,81.0,81.0,9173262,750343193,7531,listed
2026-03-23,3706,79.1,80.6,78.8,79.3,6843605,544058261,7357,listed
2026-03-24,3706,80.6,81.0,78.6,79.4,5816319,463948311,4936,listed
2026-03-25,3706,81.0,81.2,79.7,80.0,4387894,352242431,6072,listed
2026-03-26,3706,80.4,80.9,79.0,79.0,5799614,462172233,6179,listed
2026-03-27,3706,78.3,78.8,77.4,78.8,6461144,504610721,6381,listed
2026-03-30,3706,77.3,77.7,76.5,77.1,7914078,609224451,7238,listed
2026-03-31,3706,76.2,77.1,73.7,73.8,14035219,1051699369,11748,listed
2026-04-01,3706,76.0,76.6,75.7,76.4,5302299,403955132,4293,listed
2026-04-02,3706,76.9,77.2,74.5,74.7,6335854,476899776,6650,listed
2026-04-07,3706,74.8,75.5,74.6,74.9,5359177,401570717,3511,listed
2026-04-08,3706,76.6,79.4,76.5,79.3,14309605,1120399982,9299,listed
2026-04-09,3706,79.4,79.4,77.7,78.2,6904235,541543042,8689,listed
2026-04-10,3706,82.0,83.9,81.0,83.0,26159989,2165358450,17241,listed
2026-04-13,3706,83.6,83.6,82.0,82.4,10276856,848302918,12909,listed
2026-04-14,3706,84.2,84.7,82.3,82.4,11377526,950010657,13917,listed
2026-04-15,3706,83.6,84.6,81.8,82.0,13082679,1085300570,11989,listed
2026-04-16,3706,83.0,83.7,82.4,82.8,9448431,784035342,8529,listed
2026-04-17,3706,83.3,85.4,82.8,84.1,18822334,1584918824,12570,listed
2026-04-20,3706,84.9,85.3,83.4,84.1,10488071,882276093,8991,listed
2026-04-21,3706,84.3,85.2,84.0,85.0,14671616,1244838889,9800,listed
2026-04-22,3706,86.2,86.2,85.1,85.3,11949636,1022251502,8900,listed
2026-04-23,3706,86.0,86.0,80.4,82.5,16521755,1368745898,27048,listed
2026-04-24,3706,83.0,83.0,80.6,81.9,7712376,630528782,7571,listed
2026-04-27,3706,82.3,82.5,80.3,81.3,8310672,672918216,6917,listed
2026-04-28,3706,81.6,82.5,80.8,82.0,5924552,484063834,6335,listed
2026-04-29,3706,82.0,82.1,80.9,81.2,5336155,433774425,5780,listed
2026-04-30,3706,81.4,82.7,80.9,81.4,6368901,520894848,4874,listed
2026-05-04,3706,82.2,83.0,81.5,82.9,6720160,554538090,5451,listed
2026-05-05,3706,83.0,85.2,82.5,84.1,16895411,1420245306,12739,listed
2026-05-06,3706,85.3,88.3,83.6,87.8,36666496,3167034357,25399,listed
2026-05-07,3706,88.4,88.7,86.8,87.4,27974163,2453668308,19345,listed
2026-05-08,3706,87.2,88.4,85.2,86.2,16332332,1416917123,12249,listed
2026-05-11,3706,86.9,89.2,85.7,86.8,21367106,1860093351,13822,listed
2026-05-12,3706,87.0,87.5,84.7,85.9,12996258,1116243280,9411,listed
2026-05-13,3706,83.4,83.4,80.9,82.1,29666339,2430448448,22664,listed
2026-05-14,3706,82.4,82.5,81.2,81.2,12014167,982130817,9820,listed
2026-05-15,3706,81.8,82.5,79.5,79.9,14866755,1198989577,13126,listed
2026-05-18,3706,79.3,80.3,77.8,80.1,8216802,652003345,6814,listed
2026-05-19,3706,80.1,81.0,79.6,80.7,8211781,660550206,5657,listed
2026-05-20,3706,80.7,80.8,79.9,80.3,7923561,636705140,7813,listed
2026-05-21,3706,81.5,83.6,81.0,83.5,15896258,1315238028,10815,listed
2026-05-22,3706,84.3,88.4,83.6,87.8,37196613,3216988825,24259,listed
2026-05-25,3706,89.3,89.3,87.2,88.5,30434560,2690944497,21095,listed
2026-05-26,3706,89.1,89.7,86.4,87.4,19983885,1751249969,14097,listed
2026-05-27,3706,86.3,87.2,83.8,84.2,23319730,1990945132,17965,listed
2026-05-28,3706,84.9,86.2,82.7,83.1,13165010,1109429214,10656,listed
2026-05-29,3706,84.6,90.5,84.6,88.8,61351414,5411853676,36427,listed
2026-06-01,3706,90.8,94.5,90.8,93.5,62080953,5781948475,39929,listed
2026-06-02,3706,94.5,97.3,91.6,95.2,68634143,6486285328,40325,listed
2026-06-03,3706,97.6,103.5,93.6,100.0,99764313,9775897380,58935,listed
2026-06-04,3706,98.0,102.0,93.9,93.9,60949533,5915236959,41416,listed
2026-06-05,3706,92.5,94.8,89.1,92.4,34244447,3144963095,22119,listed
2026-06-08,3706,83.5,88.0,83.5,87.3,24364932,2095289903,18123,listed
2026-06-09,3706,91.7,92.0,89.5,91.8,30502944,2770834202,20508,listed
2026-06-10,3706,90.2,90.4,86.1,86.1,29555463,2613730681,22207,listed
2026-06-11,3706,85.6,88.0,84.3,86.5,13982746,1205913411,10982,listed
2026-06-12,3706,88.9,89.6,85.5,85.5,17563129,1533316050,13400,listed
2026-06-15,3706,86.6,87.4,85.3,85.6,14738280,1266715290,10958,listed
2026-06-16,3706,86.3,86.7,84.2,84.3,16734980,1421659144,12477,listed
2026-06-17,3706,83.6,86.6,83.6,86.3,19912299,1701048182,11976,listed
2026-06-18,3706,86.4,87.5,86.2,86.9,10099896,877767178,7844,listed
