trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6807,32.8,33.55,32.8,33.45,31651,1043835,36,listed
2026-06-02,6807,33.05,33.5,33.0,33.45,12488,414471,18,listed
2026-06-03,6807,33.8,33.85,33.1,33.5,9736,326488,18,listed
2026-06-04,6807,34.0,34.0,33.5,33.85,14056,473967,17,listed
2026-06-05,6807,34.05,34.05,33.5,33.8,22068,743448,18,listed
2026-06-08,6807,33.7,33.8,33.15,33.5,9201,308552,10,listed
2026-06-09,6807,33.35,34.1,33.3,33.3,18110,606984,21,listed
2026-06-10,6807,33.1,33.3,32.15,33.3,32043,1061331,32,listed
2026-06-11,6807,33.4,34.1,33.4,34.1,5606,189844,11,listed
2026-06-12,6807,33.6,34.3,33.15,33.6,12021,402744,13,listed
2026-06-15,6807,33.15,33.4,32.95,33.4,45104,1492006,32,listed
2026-06-16,6807,33.8,33.8,32.5,33.25,50310,1656758,33,listed
2026-06-17,6807,32.6,33.45,32.6,33.45,10070,334977,11,listed
2026-06-18,6807,33.25,33.75,33.25,33.65,11000,368900,10,listed
