trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-05-04,1568,28.5,31.0,28.5,30.2,1657016,50234203,1132,listed
2026-05-05,1568,30.4,30.6,29.15,29.55,639229,19038337,677,listed
2026-05-06,1568,29.95,29.95,28.8,29.05,381122,11118207,477,listed
2026-05-07,1568,29.05,29.9,29.05,29.45,440073,13023755,412,listed
2026-05-08,1568,29.15,29.95,28.6,28.9,283879,8284210,240,listed
2026-05-11,1568,28.95,29.2,28.25,28.8,403089,11548996,352,listed
2026-05-12,1568,28.85,29.4,28.1,28.9,618531,17768293,341,listed
2026-05-13,1568,28.5,29.15,28.5,28.6,245643,7054066,202,listed
2026-05-14,1568,28.6,29.15,28.2,28.35,347861,9888828,234,listed
2026-05-15,1568,28.8,29.05,28.35,28.65,234733,6743362,174,listed
2026-05-18,1568,28.95,28.95,28.15,28.35,182953,5216162,158,listed
2026-05-19,1568,28.6,28.75,27.4,27.5,353130,9846591,527,listed
2026-05-20,1568,28.1,28.8,27.7,28.0,212904,5978899,254,listed
2026-05-21,1568,28.35,28.5,28.05,28.45,218889,6185346,159,listed
2026-05-22,1568,28.95,29.2,28.65,29.05,279808,8098876,256,listed
2026-05-25,1568,29.5,31.95,29.05,31.95,2240761,70089111,974,listed
2026-05-26,1568,35.1,35.1,35.1,35.1,1870870,65667486,688,listed
2026-05-27,1568,37.5,37.5,37.5,37.5,1409682,52863049,685,listed
2026-05-28,1568,41.25,41.25,41.25,41.25,1658522,68413253,3059,listed
2026-05-29,1568,45.35,45.35,43.85,45.35,13595230,615652295,7618,listed
2026-06-01,1568,46.5,49.8,45.1,49.8,3710240,177818007,3493,listed
2026-06-02,1568,50.0,50.0,46.95,48.4,2112865,101779786,1600,listed
2026-06-03,1568,47.95,48.6,46.0,46.3,1363399,64338567,1122,listed
2026-06-04,1568,45.7,45.7,44.7,45.05,749008,33900651,521,listed
2026-06-05,1568,40.6,44.7,40.6,43.8,548746,23320065,439,listed
2026-06-08,1568,39.45,39.45,39.45,39.45,335966,13253811,254,listed
2026-06-09,1568,41.5,42.0,39.45,41.6,766304,31591165,445,listed
2026-06-10,1568,40.45,40.55,37.45,38.0,865176,33175500,587,listed
2026-06-11,1568,37.5,38.0,37.1,38.0,314998,11823973,250,listed
2026-06-12,1568,38.0,40.6,38.0,39.65,468309,18298721,314,listed
2026-06-15,1568,40.0,42.6,40.0,42.6,463125,19324913,381,listed
2026-06-16,1568,43.6,43.6,41.75,43.25,340675,14509705,266,listed
2026-06-17,1568,42.1,42.1,40.3,41.9,409790,17006727,324,listed
2026-06-18,1568,41.3,46.05,41.3,46.05,4203808,187697232,3692,listed
