trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,7799,318.0,341.0,307.5,330.0,460607,150199815,1288,listed
2026-06-02,7799,331.0,340.5,320.5,326.0,261825,86744001,1613,listed
2026-06-03,7799,324.0,333.0,319.5,323.5,241942,78415855,835,listed
2026-06-04,7799,325.5,355.5,325.5,355.5,713970,248646437,1163,listed
2026-06-05,7799,364.0,391.0,358.0,390.0,1992948,752209533,4416,listed
2026-06-08,7799,359.0,408.0,359.0,377.5,1519199,592848584,2818,listed
2026-06-09,7799,376.5,388.0,362.5,364.0,925773,345485756,2142,listed
2026-06-10,7799,364.0,366.0,338.5,340.5,647367,226572480,1830,listed
2026-06-11,7799,340.5,342.0,329.0,334.5,286720,95779752,672,listed
2026-06-12,7799,335.5,348.0,335.5,346.0,255553,87536934,485,listed
2026-06-15,7799,352.5,357.0,350.0,352.0,230898,81528528,498,listed
2026-06-16,7799,361.0,378.5,355.5,355.5,667268,244055620,1017,listed
2026-06-17,7799,353.5,361.0,350.5,357.0,160327,56988596,353,listed
2026-06-18,7799,358.5,373.0,358.0,362.0,964303,350645798,767,listed
