trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6901,12.55,13.15,12.4,13.15,1430649,18281890,808,listed
2026-06-02,6901,13.0,13.25,12.8,13.2,1308644,16996512,835,listed
2026-06-03,6901,13.2,14.45,13.2,14.35,3095780,43165683,2139,listed
2026-06-04,6901,14.3,15.7,14.0,14.5,4408756,65183605,2391,listed
2026-06-05,6901,14.4,14.5,14.0,14.3,1183789,16817796,794,listed
2026-06-08,6901,13.7,15.7,13.65,15.7,7754472,120906767,2533,listed
2026-06-09,6901,15.85,17.25,15.55,16.0,14410314,239501377,6594,listed
2026-06-10,6901,15.7,16.75,15.6,16.1,5087805,82188276,2622,listed
2026-06-11,6901,16.5,16.5,15.4,16.05,3033611,48307249,1835,listed
2026-06-12,6901,16.15,16.8,16.0,16.2,2894922,47126927,1477,listed
2026-06-15,6901,16.35,17.1,15.95,16.0,3405886,56226878,1756,listed
2026-06-16,6901,16.0,16.25,15.5,15.55,2633478,41402357,1386,listed
2026-06-17,6901,15.55,16.3,15.35,16.15,2664418,42123709,1622,listed
2026-06-18,6901,16.25,17.2,16.2,16.55,3578798,60072713,1963,listed
