trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,9911,82.0,82.5,81.6,82.0,411746,33787154,571,listed
2026-06-02,9911,81.8,83.0,81.8,82.6,660240,54448813,726,listed
2026-06-03,9911,82.9,83.5,82.3,83.4,414850,34485818,514,listed
2026-06-04,9911,83.4,84.0,83.4,83.7,425640,35609163,489,listed
2026-06-05,9911,84.3,84.6,83.9,84.6,424178,35746828,513,listed
2026-06-08,9911,83.8,84.1,82.8,84.0,579221,48482752,602,listed
2026-06-09,9911,84.0,86.0,84.0,84.9,644658,54892047,700,listed
2026-06-10,9911,84.9,86.0,84.5,85.2,744842,63593125,740,listed
2026-06-11,9911,85.5,85.5,84.2,84.7,262839,22239674,377,listed
2026-06-12,9911,85.0,85.5,84.0,84.3,242288,20550569,345,listed
2026-06-15,9911,84.3,84.9,83.4,83.5,368699,30884058,588,listed
2026-06-16,9911,83.5,83.6,83.0,83.3,133211,11098132,423,listed
2026-06-17,9911,83.3,83.5,82.7,82.9,233861,19410951,407,listed
2026-06-18,9911,83.0,83.2,82.5,82.5,353874,29264215,663,listed
