trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1108,15.0,15.0,14.9,14.9,72137,1078361,56,listed
2026-01-05,1108,14.9,14.95,14.85,14.9,220210,3282191,95,listed
2026-01-06,1108,14.9,14.95,14.85,14.9,210207,3131861,99,listed
2026-01-07,1108,14.95,14.95,14.9,14.9,108822,1622726,66,listed
2026-01-08,1108,14.9,14.95,14.85,14.9,82050,1222520,54,listed
2026-01-09,1108,14.9,14.95,14.85,14.9,115137,1714843,59,listed
2026-01-12,1108,14.9,14.95,14.9,14.9,144728,2157820,78,listed
2026-01-13,1108,14.95,15.25,14.9,15.0,1115960,16731867,310,listed
2026-01-14,1108,15.1,15.2,15.05,15.05,261103,3948074,104,listed
2026-01-15,1108,15.15,15.15,15.0,15.1,185802,2800043,109,listed
2026-01-16,1108,15.1,15.15,15.05,15.1,155994,2353199,81,listed
2026-01-19,1108,15.1,15.2,15.05,15.15,294553,4458119,141,listed
2026-01-20,1108,15.15,15.25,15.15,15.2,622333,9461915,199,listed
2026-01-21,1108,15.2,15.2,15.05,15.05,451689,6826166,163,listed
2026-01-22,1108,15.05,15.15,15.05,15.1,272767,4114236,105,listed
2026-01-23,1108,15.1,15.15,15.05,15.1,116789,1761678,62,listed
2026-01-26,1108,15.05,15.15,15.05,15.1,149240,2249412,88,listed
2026-01-27,1108,15.1,15.15,15.05,15.1,316016,4769115,89,listed
2026-01-28,1108,15.15,15.15,15.05,15.15,105122,1586793,67,listed
2026-01-29,1108,15.15,15.2,15.05,15.1,149133,2252451,67,listed
2026-01-30,1108,15.05,15.05,15.0,15.0,302845,4550979,115,listed
2026-02-02,1108,15.0,15.05,14.95,15.0,168403,2524553,74,listed
2026-02-03,1108,15.05,15.05,14.95,15.05,111396,1671167,71,listed
2026-02-04,1108,15.05,15.1,15.05,15.1,96047,1448998,62,listed
2026-02-05,1108,15.05,15.15,15.05,15.1,112938,1702283,65,listed
2026-02-06,1108,15.0,15.1,14.95,15.1,211653,3177641,106,listed
2026-02-09,1108,15.1,15.1,15.0,15.1,148025,2228789,63,listed
2026-02-10,1108,15.1,15.15,15.05,15.15,159601,2407590,96,listed
2026-02-11,1108,15.15,15.2,15.1,15.15,172594,2614276,97,listed
2026-02-23,1108,15.15,15.2,15.05,15.2,347150,5267389,199,listed
2026-02-24,1108,15.2,15.25,15.15,15.25,182127,2770112,121,listed
2026-02-25,1108,15.25,15.25,15.15,15.25,156948,2385208,106,listed
2026-02-26,1108,15.25,15.3,15.2,15.3,224095,3416879,142,listed
2026-03-02,1108,15.2,15.4,15.2,15.3,271958,4156266,114,listed
2026-03-03,1108,15.25,15.3,15.15,15.2,220941,3359645,103,listed
2026-03-04,1108,15.15,15.15,14.95,14.95,618713,9310531,202,listed
2026-03-05,1108,15.05,15.1,15.0,15.05,99202,1492798,82,listed
2026-03-06,1108,15.05,15.15,15.0,15.1,241450,3627775,99,listed
2026-03-09,1108,14.95,15.0,14.85,14.9,424675,6336030,193,listed
2026-03-10,1108,15.1,15.2,14.8,14.9,358621,5357144,145,listed
2026-03-11,1108,15.05,15.15,15.0,15.15,214390,3227361,102,listed
2026-03-12,1108,15.15,15.15,15.0,15.1,123458,1865287,81,listed
2026-03-13,1108,15.1,15.2,14.95,15.2,214123,3228879,118,listed
2026-03-16,1108,15.15,15.3,15.15,15.25,220224,3352796,134,listed
2026-03-17,1108,15.2,15.2,14.95,15.0,1511328,22704185,435,listed
2026-03-18,1108,15.05,15.1,14.95,15.0,588409,8836021,172,listed
2026-03-19,1108,15.0,15.0,14.8,14.9,589178,8784694,261,listed
2026-03-20,1108,14.85,15.0,14.85,14.9,236248,3526939,118,listed
2026-03-23,1108,14.85,14.95,14.8,14.8,175946,2617006,118,listed
2026-03-24,1108,15.0,15.0,14.8,14.85,74272,1106223,49,listed
2026-03-25,1108,14.85,15.0,14.85,15.0,156139,2331070,92,listed
2026-03-26,1108,15.0,15.0,14.9,14.9,206638,3084469,114,listed
2026-03-27,1108,14.95,14.95,14.8,14.85,97536,1448620,78,listed
2026-03-30,1108,14.8,14.9,14.8,14.85,133186,1976082,125,listed
2026-03-31,1108,14.9,14.95,14.7,14.7,468764,6949255,168,listed
2026-04-01,1108,14.75,14.9,14.75,14.8,206249,3053013,138,listed
2026-04-02,1108,14.9,14.95,14.8,14.8,230267,3414307,89,listed
2026-04-07,1108,14.8,14.9,14.8,14.8,158523,2354072,80,listed
2026-04-08,1108,14.9,14.95,14.8,14.85,233710,3473067,132,listed
2026-04-09,1108,14.85,14.9,14.75,14.8,416615,6169324,138,listed
2026-04-10,1108,14.85,14.85,14.7,14.85,567774,8393365,191,listed
2026-04-13,1108,14.85,14.9,14.8,14.85,394644,5850404,123,listed
2026-04-14,1108,14.85,14.9,14.8,14.85,421736,6265685,155,listed
2026-04-15,1108,14.85,14.95,14.8,14.8,218619,3249940,144,listed
2026-04-16,1108,14.85,14.95,14.85,14.85,268057,3994025,147,listed
2026-04-17,1108,14.85,14.9,14.8,14.9,134576,2000791,91,listed
2026-04-20,1108,14.9,14.9,14.75,14.75,331678,4909973,161,listed
2026-04-21,1108,14.75,14.85,14.75,14.75,228431,3382381,116,listed
2026-04-22,1108,14.8,14.8,14.65,14.7,382124,5624727,167,listed
2026-04-23,1108,14.75,14.75,14.55,14.6,497673,7282268,225,listed
2026-04-24,1108,14.65,14.75,14.55,14.55,140185,2046869,81,listed
2026-04-27,1108,14.6,14.6,14.45,14.5,326144,4727921,193,listed
2026-04-28,1108,14.55,14.6,14.45,14.55,113029,1642178,81,listed
2026-04-29,1108,14.65,14.65,14.5,14.65,89982,1314979,63,listed
2026-04-30,1108,14.65,14.65,14.5,14.55,86528,1259881,70,listed
2026-05-04,1108,14.6,14.6,14.45,14.55,168272,2440146,116,listed
2026-05-05,1108,14.55,14.6,14.45,14.6,198841,2888767,100,listed
2026-05-06,1108,14.65,14.65,14.55,14.6,188939,2754299,94,listed
2026-05-07,1108,14.6,14.6,14.5,14.6,249931,3641416,137,listed
2026-05-08,1108,14.65,14.65,14.55,14.55,141483,2064422,81,listed
2026-05-11,1108,14.6,14.65,14.55,14.6,241210,3518376,93,listed
2026-05-12,1108,14.55,14.55,14.15,14.2,1201937,17174238,456,listed
2026-05-13,1108,14.2,14.2,14.05,14.1,648954,9145809,212,listed
2026-05-14,1108,14.2,14.2,13.9,13.95,496257,6953995,307,listed
2026-05-15,1108,14.0,14.0,13.85,13.85,593916,8282075,224,listed
2026-05-18,1108,13.8,13.85,13.6,13.7,410659,5617498,200,listed
2026-05-19,1108,13.75,13.85,13.7,13.8,168863,2327824,109,listed
2026-05-20,1108,13.7,13.8,13.65,13.8,181269,2485208,101,listed
