trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6655,130.0,132.0,130.0,130.5,15812,2071057,21,listed
2026-06-02,6655,130.5,133.0,129.5,130.0,16001,2084130,14,listed
2026-06-03,6655,129.0,129.5,129.0,129.5,6244,790273,11,listed
2026-06-04,6655,128.0,128.0,127.5,128.0,10519,1342785,25,listed
2026-06-05,6655,127.0,127.0,126.0,126.0,14229,1788298,858,listed
2026-06-08,6655,127.0,127.0,120.5,120.5,22058,2701914,23,listed
2026-06-09,6655,120.0,123.5,119.0,121.5,29021,3495538,35,listed
2026-06-10,6655,120.0,121.0,120.0,120.5,15150,1824584,14,listed
2026-06-11,6655,120.5,122.0,120.0,120.5,8318,1002940,12,listed
2026-06-12,6655,120.5,120.5,120.5,120.5,1001,120620,2,listed
2026-06-15,6655,125.5,126.5,122.0,122.0,4782,595764,180,listed
2026-06-16,6655,125.5,125.5,121.0,125.0,11131,1369099,69,listed
2026-06-17,6655,124.5,124.5,122.5,122.5,2199,271281,9,listed
2026-06-18,6655,124.0,124.0,121.5,123.5,5175,635105,13,listed
