trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6670,262.5,274.0,261.5,272.0,592434,160166038,960,listed
2026-06-02,6670,273.5,278.5,269.5,278.5,689847,189774304,908,listed
2026-06-03,6670,275.5,282.5,275.5,281.5,660906,185338228,871,listed
2026-06-04,6670,280.0,280.5,278.0,280.0,599942,167778637,530,listed
2026-06-05,6670,280.5,284.0,276.0,276.0,473246,131902394,1136,listed
2026-06-08,6670,265.0,275.0,264.0,270.0,277019,75284816,439,listed
2026-06-09,6670,271.5,281.5,271.5,280.0,601217,168263046,673,listed
2026-06-10,6670,276.0,288.0,276.0,281.5,957813,271749397,1072,listed
2026-06-11,6670,283.0,283.0,278.5,282.0,422317,118497431,447,listed
2026-06-12,6670,282.0,288.0,281.5,285.0,508920,145196046,616,listed
2026-06-15,6670,285.5,289.5,281.5,286.0,1010259,289128109,931,listed
2026-06-16,6670,286.0,290.5,282.5,287.5,1251403,359514218,1329,listed
2026-06-17,6670,289.0,304.5,283.5,300.5,1801026,532768085,2039,listed
2026-06-18,6670,300.5,300.5,287.0,287.5,1177877,343226065,12838,listed
