trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6669,5715.0,5795.0,5460.0,5515.0,2252805,12638595760,17313,listed
2026-06-02,6669,5580.0,5675.0,5315.0,5475.0,1953015,10712669770,16487,listed
2026-06-03,6669,5550.0,5675.0,5420.0,5600.0,1716435,9568672760,12168,listed
2026-06-04,6669,5515.0,5720.0,5380.0,5570.0,1704775,9469255475,14765,listed
2026-06-05,6669,5540.0,5740.0,5305.0,5660.0,2033000,11344124200,16796,listed
2026-06-08,6669,5200.0,5330.0,5135.0,5275.0,1928576,10078649265,20875,listed
2026-06-09,6669,5310.0,5380.0,5210.0,5300.0,1369099,7268194645,9199,listed
2026-06-10,6669,5350.0,5350.0,5020.0,5065.0,2174689,11163570345,29866,listed
2026-06-11,6669,5000.0,5040.0,4745.0,4900.0,2945125,14349025390,33788,listed
2026-06-12,6669,5120.0,5135.0,4845.0,4850.0,1921274,9468055405,20264,listed
2026-06-15,6669,5010.0,5040.0,4880.0,4900.0,1005218,4955727495,10761,listed
2026-06-16,6669,5030.0,5085.0,4880.0,4880.0,1814616,8987423945,14383,listed
2026-06-17,6669,4880.0,5085.0,4805.0,5080.0,1225155,6138409110,9719,listed
2026-06-18,6669,5150.0,5250.0,5085.0,5130.0,1753502,9032292205,14275,listed
