trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-05-04,2458,137.0,138.5,136.0,137.5,1567611,214976873,1703,listed
2026-05-05,2458,138.5,141.0,136.5,140.5,4793411,666117251,3894,listed
2026-05-06,2458,141.5,142.0,137.5,142.0,4088408,573164495,3415,listed
2026-05-07,2458,143.5,149.0,141.5,144.0,5481547,794426818,5112,listed
2026-05-08,2458,144.5,155.0,144.0,151.5,8538310,1291262023,8538,listed
2026-05-11,2458,151.0,154.0,149.0,150.0,4560713,690952533,12882,listed
2026-05-12,2458,151.5,151.5,144.5,145.5,3348565,490430244,4127,listed
2026-05-13,2458,145.5,147.5,141.0,142.5,3884586,554898723,3110,listed
2026-05-14,2458,144.0,151.5,143.5,149.5,4454806,663214377,4183,listed
2026-05-15,2458,150.5,150.5,141.0,142.5,3922993,567279829,4251,listed
2026-05-18,2458,140.0,145.0,138.0,145.0,2087946,295932042,1858,listed
2026-05-19,2458,145.5,153.0,145.0,147.0,6138861,912534181,4760,listed
2026-05-20,2458,146.0,154.5,145.5,153.0,5029399,763024000,4471,listed
2026-05-21,2458,159.0,164.0,157.0,158.5,7374831,1180608091,6748,listed
2026-05-22,2458,160.0,164.5,157.0,162.0,4498869,725849405,4337,listed
2026-05-25,2458,167.0,169.0,163.0,163.5,4093334,680286070,6590,listed
2026-05-26,2458,165.0,167.0,161.0,166.0,2806262,463119988,3003,listed
2026-05-27,2458,168.5,170.0,163.0,164.5,3325020,553625671,8559,listed
2026-05-28,2458,164.5,166.5,158.5,161.0,3208940,517707216,3398,listed
2026-05-29,2458,163.5,164.5,159.5,162.0,2420522,391714470,2166,listed
2026-06-01,2458,164.0,168.0,161.0,167.0,5356022,887358126,3916,listed
2026-06-02,2458,168.0,168.5,162.5,167.5,3289884,544665167,5781,listed
2026-06-03,2458,169.5,169.5,163.5,165.0,2727260,452335338,2579,listed
2026-06-04,2458,166.0,167.0,161.0,162.0,2926878,477333633,3198,listed
2026-06-05,2458,161.5,163.0,157.0,158.5,2441865,387521147,2315,listed
2026-06-08,2458,146.0,158.5,146.0,156.5,3220539,491471346,2849,listed
2026-06-09,2458,163.5,164.5,152.5,161.0,5489631,870935483,4765,listed
2026-06-10,2458,158.0,159.0,146.0,146.5,5684781,862786439,6103,listed
2026-06-11,2458,146.5,148.0,141.0,146.0,2813181,406921429,2889,listed
2026-06-12,2458,150.0,151.5,146.0,146.5,1893242,281087931,1939,listed
2026-06-15,2458,149.5,155.0,147.5,151.0,2870446,434456653,2480,listed
2026-06-16,2458,152.5,156.0,151.0,153.0,3035515,463773131,2442,listed
2026-06-17,2458,150.5,158.0,148.5,156.5,3853182,594700868,3098,listed
2026-06-18,2458,159.5,172.0,159.5,172.0,14910283,2502440035,11397,listed
