trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-05-04,3481,24.15,25.15,24.05,24.8,152389741,3777679978,46481,listed
2026-05-05,3481,25.15,27.25,25.15,27.25,486930201,13002346869,130824,listed
2026-05-06,3481,27.8,28.9,26.8,28.1,845750567,23605850447,222002,listed
2026-05-07,3481,28.8,30.1,28.15,29.75,860297129,25215236851,228459,listed
2026-05-08,3481,29.85,31.45,28.65,29.4,785095023,23552169690,213655,listed
2026-05-11,3481,32.0,32.3,31.05,32.3,417999548,13384298780,112934,listed
2026-05-12,3481,34.7,35.5,33.6,35.5,833426756,28991795812,210289,listed
2026-05-13,3481,35.8,37.95,33.85,37.5,1379646184,49955892133,390514,listed
2026-05-14,3481,38.4,38.65,35.0,35.4,998720739,36225796386,316921,listed
2026-05-15,3481,35.8,38.4,35.25,36.1,892798512,32750209305,258325,listed
2026-05-18,3481,35.95,39.4,34.55,38.7,948858076,35090047992,295631,listed
2026-05-19,3481,38.15,39.2,37.2,37.45,711814824,27113196976,220748,listed
2026-05-20,3481,37.8,38.0,36.0,36.95,624777587,23006794526,184182,listed
2026-05-21,3481,38.0,40.6,38.0,40.6,524601290,20927164736,148061,listed
2026-05-22,3481,42.45,44.65,42.35,44.65,388361570,17019797092,98437,listed
2026-05-25,3481,49.1,49.1,49.1,49.1,68442854,3360542615,20290,listed
2026-05-26,3481,52.0,52.2,44.65,45.7,1463227218,69741658164,550275,listed
2026-05-27,3481,47.0,50.2,44.45,50.2,1370411333,65769751304,455807,listed
2026-05-28,3481,50.2,52.2,46.2,46.4,1259689849,61825285851,499015,listed
2026-05-29,3481,48.55,51.0,47.65,51.0,897327645,44843393073,293949,listed
2026-06-01,3481,54.5,56.1,53.7,56.1,478118322,26313894519,130882,listed
2026-06-02,3481,58.0,58.8,53.6,56.2,1163170448,64915803779,464872,listed
2026-06-03,3481,57.0,60.5,56.2,59.4,972688727,57019674242,354753,listed
2026-06-04,3481,56.9,57.0,55.2,55.8,170430089,9542009944,97538,listed
2026-06-05,3481,53.3,54.0,50.3,53.7,177087727,9207410286,111577,listed
2026-06-08,3481,48.35,48.35,48.35,48.35,88824555,4294656640,78798,listed
2026-06-09,3481,49.95,50.6,46.6,49.1,124513602,6095849056,68803,listed
2026-06-10,3481,47.4,50.0,44.3,44.3,130115713,6111204565,80407,listed
2026-06-11,3481,42.6,46.95,40.25,46.95,174746924,7498956242,78909,listed
2026-06-12,3481,50.5,50.5,48.5,48.55,95654891,4704203751,50694,listed
2026-06-15,3481,51.0,51.5,49.8,51.4,100103830,5079695975,54844,listed
2026-06-16,3481,53.3,55.0,52.0,53.3,140022240,7503263139,76120,listed
2026-06-17,3481,53.2,58.6,53.2,58.6,239833027,13737596128,115204,listed
2026-06-18,3481,62.0,64.4,58.5,64.4,861089224,53613975840,311351,listed
