trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6671,27.0,27.2,26.95,27.2,528000,14358700,24,listed
2026-06-02,6671,26.95,27.0,26.7,26.8,55194,1479727,49,listed
2026-06-03,6671,26.8,26.95,26.75,26.85,26000,696950,17,listed
2026-06-04,6671,27.0,27.4,26.9,26.9,60272,1629721,26,listed
2026-06-05,6671,27.2,27.5,26.8,26.9,36010,974724,28,listed
2026-06-08,6671,27.2,27.25,26.1,26.6,64782,1720369,53,listed
2026-06-09,6671,26.95,26.95,26.45,26.45,44503,1183630,37,listed
2026-06-10,6671,26.2,26.3,25.95,26.0,128370,3342552,81,listed
2026-06-11,6671,26.0,26.0,25.35,25.7,134290,3451132,98,listed
2026-06-12,6671,25.65,26.4,25.65,26.1,87050,2272002,24,listed
2026-06-15,6671,25.7,26.2,25.5,26.0,173373,4505674,48,listed
2026-06-16,6671,25.95,26.45,25.6,26.05,162325,4211146,65,listed
2026-06-17,6671,26.5,26.5,26.2,26.5,3100,81860,4,listed
2026-06-18,6671,26.0,26.85,25.6,25.75,142289,3720040,64,listed
