stock_id,company_name,market,industry,security_type,listed_date,isin,quote_date,close,change,volume_shares,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,chip_date,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares,has_price_file,price_file
1101,台泥,twse,水泥工業,股票,1962/02/09,TW0001101004,1150618,24.5,-0.05,33250276.0,1150618,,0.78,3.27,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1101.csv
1102,亞泥,twse,水泥工業,股票,1962/06/08,TW0001102002,1150618,35.8,0.25,19588297.0,1150618,12.01,0.72,6.42,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1102.csv
1103,嘉泥,twse,水泥工業,股票,1969/11/14,TW0001103000,1150618,13.8,0.0,232607.0,1150618,17.25,0.5,3.99,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1103.csv
1104,環泥,twse,水泥工業,股票,1971/02/01,TW0001104008,1150618,29.1,0.0,1604629.0,1150618,11.37,0.8,6.36,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1104.csv
1108,幸福,twse,水泥工業,股票,1990/06/06,TW0001108009,1150618,13.9,0.0,148849.0,1150618,6.88,1.04,7.19,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1108.csv
1109,信大,twse,水泥工業,股票,1991/12/05,TW0001109007,1150618,14.65,0.0,258465.0,1150618,18.54,0.59,6.14,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1109.csv
1110,東泥,twse,水泥工業,股票,1994/10/22,TW0001110005,1150618,15.55,-0.2,265818.0,1150618,48.59,0.94,1.93,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1110.csv
1201,味全,twse,食品工業,股票,1962/02/09,TW0001201002,1150618,12.55,0.1,489595.0,1150618,33.03,0.82,1.67,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1201.csv
1203,味王,twse,食品工業,股票,1964/08/24,TW0001203008,1150618,43.0,-0.15,4773.0,1150618,25.0,1.57,2.33,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1203.csv
1210,大成,twse,食品工業,股票,1978/05/20,TW0001210003,1150618,54.7,-0.4,3386112.0,1150618,12.96,1.82,5.48,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1210.csv
1213,大飲,twse,食品工業,股票,1981/04/10,TW0001213007,1150618,8.33,-0.17,12104.0,1150618,,0.75,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1213.csv
1215,卜蜂,twse,食品工業,股票,1987/07/27,TW0001215002,1150618,115.0,-1.5,2068283.0,1150618,12.39,3.2,6.09,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1215.csv
1216,統一,twse,食品工業,股票,1987/12/28,TW0001216000,1150618,74.5,-1.5,28281863.0,1150618,20.14,2.93,4.03,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1216.csv
1217,愛之味,twse,食品工業,股票,1989/10/28,TW0001217008,1150618,9.88,-0.01,537675.0,1150618,20.58,0.66,2.53,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1217.csv
1218,泰山,twse,食品工業,股票,1989/11/11,TW0001218006,1150618,17.9,-0.05,1195372.0,1150618,11.62,0.7,7.37,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1218.csv
1219,福壽,twse,食品工業,股票,1990/12/01,TW0001219004,1150618,12.6,0.0,269160.0,1150618,26.81,0.93,3.97,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1219.csv
1220,台榮,twse,食品工業,股票,1991/11/20,TW0001220002,1150618,11.7,0.0,78299.0,1150618,585.0,0.89,1.71,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1220.csv
1225,福懋油,twse,食品工業,股票,1993/09/27,TW0001225001,1150618,32.25,-0.75,271987.0,1150618,18.86,1.94,3.1,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1225.csv
1227,佳格,twse,食品工業,股票,1994/04/09,TW0001227007,1150618,29.1,0.25,2304172.0,1150618,19.93,1.38,4.6,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1227.csv
1229,聯華,twse,食品工業,股票,1976/07/19,TW0001229003,1150618,41.9,-0.05,4134066.0,1150618,16.12,1.35,4.77,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1229.csv
1231,聯華食,twse,食品工業,股票,1995/11/02,TW0001231009,1150618,87.4,0.4,221027.0,1150618,19.86,3.45,2.86,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1231.csv
1232,大統益,twse,食品工業,股票,1996/02/09,TW0001232007,1150618,143.0,-0.5,222686.0,1150618,16.53,3.65,5.03,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1232.csv
1233,天仁,twse,食品工業,股票,1999/01/20,TW0001233005,1150618,28.0,0.05,28390.0,1150618,34.15,1.82,0.71,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1233.csv
1234,黑松,twse,食品工業,股票,1999/03/12,TW0001234003,1150618,34.85,-0.15,118645.0,1150618,20.87,0.76,4.73,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1234.csv
1235,興泰,twse,食品工業,股票,2000/09/11,TW0001235000,1150618,37.65,0.65,21069.0,1150618,,0.6,2.66,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1235.csv
1236,宏亞,twse,食品工業,股票,2001/09/17,TW0001236008,1150618,25.8,0.1,142661.0,1150618,,0.91,6.4,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1236.csv
1240,茂生農經,twse,農業科技業,股票,2018/08/08,TW0001240000,,,,,,,,,20260618,0.0,0.0,0.0,0.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1240.csv
1256,鮮活果汁-KY,twse,食品工業,股票,2016/03/17,KYG858681003,1150618,181.5,3.0,117348.0,1150618,13.71,1.55,3.64,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1256.csv
1259,安心,twse,觀光餐旅,股票,2011/12/15,TW0001259000,,,,,,,,,20260618,1000.0,0.0,0.0,1000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1259.csv
1264,德麥,twse,食品工業,股票,2015/04/09,TW0001264000,,,,,,,,,20260618,-5100.0,0.0,-13000.0,-18100.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1264.csv
1268,漢來美食,twse,觀光餐旅,股票,2017/09/27,TW0001268001,,,,,,,,,20260618,2014.0,0.0,0.0,2014.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1268.csv
1294,漢田生技,twse,食品工業,股票,2024/09/26,TW0001294007,,,,,,,,,20260618,7000.0,0.0,0.0,7000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1294.csv
1295,生合,twse,食品工業,股票,2025/05/27,TW0001295004,,,,,,,,,20260618,-20000.0,0.0,0.0,-20000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1295.csv
1301,台塑,twse,塑膠工業,股票,1964/07/27,TW0001301000,1150618,51.7,3.75,188508912.0,1150618,,0.84,0.97,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1301.csv
1303,南亞,twse,塑膠工業,股票,1967/11/05,TW0001303006,1150618,139.0,12.5,134284623.0,1150618,60.17,2.87,0.58,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1303.csv
1304,台聚,twse,塑膠工業,股票,1972/05/20,TW0001304004,1150618,13.55,0.6,9380424.0,1150618,,0.83,1.11,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1304.csv
1305,華夏,twse,塑膠工業,股票,1973/03/05,TW0001305001,1150618,13.25,0.45,4734212.0,1150618,,1.01,0.75,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1305.csv
1307,三芳,twse,塑膠工業,股票,1985/11/23,TW0001307007,1150618,36.4,0.3,877640.0,1150618,13.28,1.48,6.04,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1307.csv
1308,亞聚,twse,塑膠工業,股票,1986/06/20,TW0001308005,1150618,13.95,0.25,3483109.0,1150618,,0.75,1.43,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1308.csv
1309,台達化,twse,塑膠工業,股票,1986/06/27,TW0001309003,1150618,14.75,0.25,4208035.0,1150618,,1.02,1.02,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1309.csv
1310,台苯,twse,塑膠工業,股票,1987/08/06,TW0001310001,1150618,9.26,0.55,12944781.0,1150618,,0.67,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1310.csv
1312,國喬,twse,塑膠工業,股票,1988/12/21,TW0001312007,1150618,13.5,0.25,11579478.0,1150618,,0.53,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1312.csv
1313,聯成,twse,塑膠工業,股票,1989/03/27,TW0001313005,1150618,11.6,0.4,5487197.0,1150618,,0.54,0.86,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1313.csv
1314,中石化,twse,塑膠工業,股票,1991/07/12,TW0001314003,1150618,7.78,0.16,23805322.0,1150618,,0.39,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1314.csv
1315,達新,twse,塑膠工業,股票,1992/05/09,TW0001315000,1150618,62.3,0.6,128392.0,1150618,40.45,0.58,7.22,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1315.csv
1316,上曜,twse,建材營造業,股票,1992/10/15,TW0001316008,1150618,10.95,-0.15,2549845.0,1150618,,0.88,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1316.csv
1319,東陽,twse,汽車工業,股票,1994/12/12,TW0001319002,1150618,99.2,-3.3,10059795.0,1150618,17.81,2.01,5.04,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1319.csv
1321,大洋,twse,塑膠工業,股票,1999/01/26,TW0001321008,1150618,32.15,0.4,446160.0,1150618,,1.22,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1321.csv
1323,永裕,twse,塑膠工業,股票,2000/09/11,TW0001323004,1150618,19.8,0.0,102243.0,1150618,35.36,0.7,4.55,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1323.csv
1324,地球,twse,塑膠工業,股票,2000/09/11,TW0001324002,1150618,10.4,-0.1,212086.0,1150618,,0.88,1.92,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1324.csv
1325,恆大,twse,塑膠工業,股票,2000/09/11,TW0001325009,1150618,26.1,-0.1,245061.0,1150618,,0.86,1.15,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1325.csv
1326,台化,twse,塑膠工業,股票,1984/12/20,TW0001326007,1150618,54.2,0.5,31267057.0,1150618,361.33,0.85,1.11,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1326.csv
1336,台翰,twse,電子零組件業,股票,2007/11/02,TW0001336006,,,,,,,,,20260618,4000.0,0.0,0.0,4000.0,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1336.csv
1337,再生-KY,twse,塑膠工業,股票,2011/07/01,KYG0539R1039,1150618,5.07,0.14,816053.0,1150618,,0.37,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1337.csv
1338,廣華-KY,twse,汽車工業,股票,2012/12/19,KYG451001070,1150618,17.2,0.0,86614.0,1150618,,0.24,1.74,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1338.csv
1339,昭輝,twse,汽車工業,股票,2012/04/24,TW0001339000,1150618,43.95,0.5,249076.0,1150618,10.39,0.8,5.69,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1339.csv
1340,勝悅-KY,twse,塑膠工業,股票,2013/12/06,KYG935971054,1150618,5.72,-0.06,197778.0,1150618,,0.33,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1340.csv
1341,富林-KY,twse,塑膠工業,股票,2018/12/24,KYG3730M1050,1150618,62.0,-0.2,21062.0,1150618,15.2,2.76,6.45,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1341.csv
1342,八貫,twse,其他業,股票,2020/11/24,TW0001342004,1150618,116.0,-0.5,1234583.0,1150618,19.5,4.33,5.17,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1342.csv
1402,遠東新,twse,紡織纖維,股票,1967/04/14,TW0001402006,1150618,28.85,0.05,38500260.0,1150618,17.92,0.66,4.33,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1402.csv
1409,新纖,twse,紡織纖維,股票,1973/08/31,TW0001409001,1150618,25.6,-2.35,40189860.0,1150618,18.96,0.98,3.52,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1409.csv
1410,南染,twse,紡織纖維,股票,1973/10/18,TW0001410009,1150618,24.85,0.1,35659.0,1150618,46.02,1.47,0.8,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1410.csv
1413,宏洲,twse,紡織纖維,股票,1975/12/23,TW0001413003,1150618,9.44,0.04,32921.0,1150618,22.48,1.12,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1413.csv
1414,東和,twse,紡織纖維,股票,1976/02/02,TW0001414001,1150618,17.5,0.1,99887.0,1150618,60.34,1.21,1.14,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1414.csv
1416,廣豐,twse,其他業,股票,1976/04/20,TW0001416006,1150618,11.1,-0.05,420713.0,1150618,12.91,0.46,5.14,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1416.csv
1417,嘉裕,twse,紡織纖維,股票,1976/12/28,TW0001417004,1150618,8.52,-0.02,249731.0,1150618,18.93,0.69,2.93,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1417.csv
1418,東華,twse,紡織纖維,股票,1977/02/14,TW0001418002,1150618,18.5,0.0,14725.0,1150618,,0.84,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1418.csv
1419,新紡,twse,紡織纖維,股票,1977/03/14,TW0001419000,1150618,67.1,0.3,89504.0,1150618,5.1,0.98,2.68,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1419.csv
1423,利華,twse,紡織纖維,股票,1979/04/02,TW0001423002,1150618,39.65,0.0,307336.0,1150618,10.52,1.07,9.08,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1423.csv
1432,大魯閣,twse,運動休閒,股票,1982/07/26,TW0001432003,1150618,17.6,0.2,1058983.0,1150618,3.23,1.19,11.36,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1432.csv
1434,福懋,twse,紡織纖維,股票,1985/12/24,TW0001434009,1150618,16.95,0.1,2826616.0,1150618,28.25,0.63,2.95,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1434.csv
1435,中福,twse,其他業,股票,1987/12/28,TW0001435006,1150618,14.1,0.0,17328.0,1150618,,2.01,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1435.csv
1436,華友聯,twse,建材營造業,股票,1988/04/11,TW0001436004,1150618,47.5,0.75,753794.0,1150618,11.05,1.69,10.63,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1436.csv
1437,勤益控,twse,其他業,股票,1988/11/10,TW0001437002,1150618,29.55,0.0,107665.0,1150618,10.67,0.72,3.25,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1437.csv
1438,三地開發,twse,建材營造業,股票,1988/12/15,TW0001438000,1150618,22.25,-0.3,109507.0,1150618,8.06,0.77,0.9,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1438.csv
1439,雋揚,twse,建材營造業,股票,1989/05/22,TW0001439008,1150618,25.3,0.3,1000.0,1150618,8.21,0.78,1.98,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1439.csv
1440,南紡,twse,紡織纖維,股票,1989/10/03,TW0001440006,1150618,13.3,-0.2,4811677.0,1150618,,0.8,2.26,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1440.csv
1441,大東,twse,紡織纖維,股票,1989/10/27,TW0001441004,1150618,9.25,0.12,11562.0,1150618,,1.56,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1441.csv
1442,名軒,twse,建材營造業,股票,1989/11/16,TW0001442002,1150618,28.0,0.1,523042.0,1150618,14.29,1.27,8.57,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1442.csv
1443,立益物流,twse,其他業,股票,1990/04/21,TW0001443000,1150618,27.9,0.2,14912.0,1150618,25.36,1.65,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1443.csv
1444,力麗,twse,紡織纖維,股票,1990/08/08,TW0001444008,1150618,7.04,-0.03,1596752.0,1150618,,0.72,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1444.csv
1445,大宇,twse,紡織纖維,股票,1991/02/05,TW0001445005,1150618,11.0,-0.05,75424.0,1150618,,0.69,4.55,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1445.csv
1446,宏和,twse,紡織纖維,股票,1991/10/15,TW0001446003,1150618,16.7,-0.05,218470.0,1150618,9.82,0.81,8.98,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1446.csv
1447,力鵬,twse,紡織纖維,股票,1992/01/28,TW0001447001,1150618,6.03,-0.07,1595661.0,1150618,,0.67,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1447.csv
1449,佳和,twse,紡織纖維,股票,1992/03/12,TW0001449007,1150618,14.05,-0.1,1044006.0,1150618,,0.78,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1449.csv
1451,年興,twse,紡織纖維,股票,1992/12/21,TW0001451003,1150618,16.75,-0.05,125323.0,1150618,18.82,0.45,5.97,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1451.csv
1452,宏益,twse,紡織纖維,股票,1992/12/28,TW0001452001,1150618,11.15,0.0,180371.0,1150618,,0.56,1.79,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1452.csv
1453,大將,twse,建材營造業,股票,1993/04/19,TW0001453009,1150618,11.8,-0.1,79677.0,1150618,107.27,0.93,2.54,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1453.csv
1454,台富,twse,紡織纖維,股票,1993/05/07,TW0001454007,1150618,12.85,0.05,26716.0,1150618,,1.18,0.78,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1454.csv
1455,集盛,twse,紡織纖維,股票,1993/10/07,TW0001455004,1150618,10.2,0.38,4663539.0,1150618,,0.94,1.57,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1455.csv
1456,怡華,twse,建材營造業,股票,1993/12/09,TW0001456002,1150618,15.5,0.35,186244.0,1150618,4.49,0.77,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1456.csv
1457,宜進,twse,紡織纖維,股票,1994/10/20,TW0001457000,1150618,14.3,-0.1,379524.0,1150618,15.71,0.65,6.99,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1457.csv
1459,聯發,twse,紡織纖維,股票,1994/10/26,TW0001459006,1150618,11.8,-0.05,36316.0,1150618,7.61,1.06,1.69,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1459.csv
1460,宏遠,twse,紡織纖維,股票,1995/04/28,TW0001460004,1150618,7.2,-0.06,612182.0,1150618,,0.85,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1460.csv
1463,強盛新,twse,紡織纖維,股票,1996/12/05,TW0001463008,1150618,17.6,0.0,45135.0,1150618,,1.16,0.74,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1463.csv
1464,得力,twse,紡織纖維,股票,1997/01/18,TW0001464006,1150618,10.3,0.0,518857.0,1150618,27.84,0.79,2.43,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1464.csv
1465,偉全,twse,紡織纖維,股票,1997/09/08,TW0001465003,1150618,12.5,0.05,66794.0,1150618,,0.83,2.4,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1465.csv
1466,聚隆,twse,紡織纖維,股票,1998/04/04,TW0001466001,1150618,14.3,0.3,817196.0,1150618,,1.01,1.4,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1466.csv
1467,南緯,twse,紡織纖維,股票,1998/12/21,TW0001467009,1150618,7.28,-0.02,230070.0,1150618,,0.59,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1467.csv
1468,昶和,twse,紡織纖維,股票,1999/01/21,TW0001468007,1150618,12.0,0.0,71477.0,1150618,100.0,1.32,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1468.csv
1470,大統新創,twse,紡織纖維,股票,1999/05/21,TW0001470003,1150618,,0.0,47.0,1150618,25.98,1.97,2.88,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1470.csv
1471,首利,twse,電子零組件業,股票,2000/03/06,TW0001471001,1150618,10.95,-0.65,1502138.0,1150618,,1.14,,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1471.csv
1472,三洋實業,twse,建材營造業,股票,2000/09/11,TW0001472009,1150618,91.0,0.0,95105.0,1150618,14.15,2.01,6.59,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1472.csv
1473,台南,twse,紡織纖維,股票,2000/09/11,TW0001473007,1150618,20.2,-0.35,105918.0,1150618,,0.75,2.48,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1473.csv
1474,弘裕,twse,紡織纖維,股票,2000/10/31,TW0001474005,1150618,10.25,0.05,72723.0,1150618,42.71,0.6,2.44,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1474.csv
1475,業旺,twse,紡織纖維,股票,2000/10/27,TW0001475002,1150618,27.4,0.1,52027.0,1150618,10.75,1.19,5.47,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1475.csv
1476,儒鴻,twse,紡織纖維,股票,2001/04/18,TW0001476000,1150618,327.0,3.5,2918848.0,1150618,15.82,3.26,4.59,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1476.csv
1477,聚陽,twse,紡織纖維,股票,2003/01/21,TW0001477008,1150618,221.5,4.5,4404272.0,1150618,15.99,4.2,6.77,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1477.csv
1503,士電,twse,電機機械,股票,1969/12/15,TW0001503001,1150618,241.5,5.0,8234078.0,1150618,35.99,3.31,2.07,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1503.csv
1504,東元,twse,電機機械,股票,1973/11/05,TW0001504009,1150618,70.0,1.3,19762089.0,1150618,31.11,1.95,2.86,20260618,,,,,True,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\full_market_prices\prices\1504.csv
