combo,trades,months,win_rate,avg_return_pct,median_return_pct,monthly_avg_return_pct,hit_goal
"yoy_gt_30,avg_volume_5d_gt_1m,yoy_gt_20",7,3,0.857143,0.080087,0.075567,0.083445,False
avg_volume_5d_gt_1m,8,3,0.75,0.069435,0.075567,0.079066,False
yoy_gt_20,23,5,0.521739,0.070731,0.013495,0.075073,False
"dealer_buy_positive,mom_gt_10",15,4,0.466667,0.018656,-0.007092,0.073276,False
"avg_volume_5d_gt_1m,foreign_buy_gt_100k",5,3,0.8,0.074719,0.067511,0.071897,False
foreign_buy_gt_100k,16,4,0.5625,0.07974,0.038415,0.071475,False
"dealer_buy_positive,mom_gt_20",8,4,0.5,0.054079,0.055182,0.070906,False
"dealer_buy_positive,mom_gt_20,mom_gt_10",8,4,0.5,0.054079,0.055182,0.070906,False
mom_gt_10,32,5,0.59375,0.065848,0.013495,0.068085,False
inst_buy_gt_100k,13,4,0.461538,0.078258,-0.001229,0.062752,False
"foreign_buy_gt_100k,inst_buy_gt_100k",13,4,0.461538,0.078258,-0.001229,0.062752,False
"avg_volume_5d_gt_1m,mom_gt_10",5,3,0.8,0.062048,0.067511,0.061902,False
"yoy_gt_30,avg_volume_5d_gt_1m,mom_gt_10",5,3,0.8,0.062048,0.067511,0.061902,False
"avg_volume_5d_gt_1m,yoy_gt_20,mom_gt_10",5,3,0.8,0.062048,0.067511,0.061902,False
"yoy_gt_30,avg_volume_5d_gt_1m,yoy_gt_20,mom_gt_10",5,3,0.8,0.062048,0.067511,0.061902,False
"dealer_buy_positive,yoy_gt_30",6,4,0.333333,0.032309,-0.043796,0.05124,False
"dealer_buy_positive,yoy_gt_30,yoy_gt_20",6,4,0.333333,0.032309,-0.043796,0.05124,False
"dealer_buy_positive,yoy_gt_20",7,4,0.285714,0.016316,-0.048429,0.046609,False
"dealer_buy_positive,foreign_buy_gt_100k",8,3,0.25,-0.002125,-0.005128,-0.006707,False
"dealer_buy_positive,inst_buy_gt_100k",8,3,0.25,-0.002125,-0.005128,-0.006707,False
"dealer_buy_positive,foreign_buy_gt_100k,inst_buy_gt_100k",8,3,0.25,-0.002125,-0.005128,-0.006707,False
