stock_id,company_name,revenue_month,announcement_date,buy_date,mom_positive,yoy_positive,mom_gt_10,mom_gt_20,yoy_gt_20,yoy_gt_30,inst_buy_positive,inst_buy_gt_100k,inst_buy_gt_300k,inst_buy_gt_500k,foreign_buy_positive,foreign_buy_gt_100k,foreign_buy_gt_300k,trust_buy_positive,trust_buy_gt_50k,dealer_buy_positive,avg_volume_5d_gt_100k,avg_volume_5d_gt_300k,avg_volume_5d_gt_1m,prev_vol_ratio_gt_1,prev_vol_ratio_gt_1_5,day1_return_gt_3,day3_return_gt_5,day5_return_gt_10,max_close_10d_gt_20,breakout_20d,breakout_60d,breakout_120d,breakout_240d,return_pct,mom_pct,yoy_pct,institutional_total_net_buy_shares,avg_volume_5d,previous_volume_ratio_20d,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,day1_return_pct,day3_return_pct,day5_return_pct,max_close_10d_return_pct,exit_date
6239,力成,2026-03,2026-04-10,2026-06-01,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.048429,0.1002,0.3515,-932429.0,,,-278535.0,-1007890.0,353996.0,-0.09162303664921466,-0.07329842931937172,-0.19109947643979058,-0.041884816753926704,2026-06-18
9925,新保,2026-03,2026-04-10,2026-06-01,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003704,0.075,0.0766,-4642.0,,,-4642.0,0.0,0.0,-0.0074074074074073374,0.0,-0.0074074074074073374,0.0074074074074073374,2026-06-18
9908,大台北,2026-03,2026-04-10,2026-06-01,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011986,0.06509999999999999,0.0015,-57000.0,,,-57000.0,0.0,0.0,0.001712328767123312,0.006849315068493127,0.001712328767123312,0.011986301369863063,2026-06-18
7722,LINEPAY,2026-03,2026-04-10,2026-06-01,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.244782,0.0346,0.1524,-273.0,,,920.0,0.0,-1193.0,0.026565464895635674,0.05502846299810247,0.1062618595825427,0.4060721062618596,2026-06-18
7721,微程式,2026-04,2026-05-10,2026-06-01,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013495,0.2262,0.4959,2110.0,,,2110.0,0.0,0.0,0.02159244264507434,0.028340080971660037,0.03508771929824573,0.11066126855600544,2026-06-18
6949,沛爾生醫-創,2026-04,2026-05-10,2026-06-01,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.365817,0.21059999999999998,1.079,-22828.0,,,-24600.0,0.0,1772.0,-0.053973013493253376,-0.03298350824587706,0.014992503748125937,0.10944527736131934,2026-06-18
6239,力成,2026-04,2026-05-10,2026-06-01,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.048429,0.0276,0.3249,-4169600.0,,,-3043076.0,-258000.0,-868524.0,-0.09162303664921466,-0.07329842931937172,-0.19109947643979058,-0.041884816753926704,2026-06-18
6790,永豐實,2026-04,2026-05-10,2026-06-01,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016497,0.0169,0.0837,-5000.0,,,-5000.0,0.0,0.0,0.006345177664974619,0.015228426395939123,-0.0038071065989847357,0.015228426395939123,2026-06-18
8422,可寧衛*,2026-05,2026-06-10,2026-06-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-0.075658,2.2759,1.996,-7982568.0,30699743.8,5.998913419994629,-4860938.0,-3506000.0,384370.0,-0.046052631578947324,-0.0773026315789473,-0.07565789473684202,-0.03782894736842101,2026-06-18
2404,漢唐,2026-05,2026-06-10,2026-06-11,True,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.067511,0.13699999999999998,0.8501000000000001,70150.0,5151210.2,0.8145907264863169,221174.0,-76098.0,-74926.0,0.10548523206751055,0.05063291139240506,0.06751054852320675,0.16455696202531644,2026-06-18
