trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,5371,86.8,88.0,86.3,86.6,4517000,393125000,3743,otc
2026-01-05,5371,87.1,87.7,84.9,84.9,5699000,488190000,5120,otc
2026-01-06,5371,86.0,87.4,85.8,86.5,4746000,411093000,3800,otc
2026-01-07,5371,86.7,87.1,85.7,86.3,3475000,300110000,4089,otc
2026-01-08,5371,86.6,89.9,86.6,87.9,15262000,1350488000,12122,otc
2026-01-09,5371,90.5,92.5,86.3,87.4,19769000,1757404000,14101,otc
2026-01-12,5371,86.4,91.0,85.7,88.9,14526000,1296634000,10132,otc
2026-01-13,5371,89.0,89.5,86.2,87.2,7839000,688199000,6453,otc
2026-01-14,5371,87.3,89.7,86.7,89.3,6933000,615549000,5848,otc
2026-01-15,5371,91.0,93.7,90.4,91.8,21792000,2000394000,16088,otc
2026-01-16,5371,93.0,93.1,90.4,90.9,8307000,757467000,6756,otc
2026-01-19,5371,90.9,92.7,90.1,90.3,7005000,638158000,6635,otc
2026-01-20,5371,93.6,96.5,92.4,93.0,28311000,2665605000,19035,otc
2026-01-21,5371,92.5,99.7,91.3,96.7,38346000,3711577000,30751,otc
2026-01-22,5371,99.0,106.0,96.0,105.5,69843000,7161059000,54060,otc
2026-01-23,5371,107.5,107.5,97.5,100.0,46269000,4691533000,31153,otc
2026-01-26,5371,100.0,103.0,99.1,102.0,20273000,2050915000,13751,otc
2026-01-27,5371,102.0,102.0,93.1,94.5,31119000,3004178000,24649,otc
2026-01-28,5371,94.6,95.8,92.8,93.6,11317000,1063456000,9707,otc
2026-01-29,5371,94.4,96.4,92.2,93.2,14767000,1392982000,13003,otc
2026-01-30,5371,92.6,92.8,87.6,87.9,15507000,1381025000,14262,otc
2026-02-02,5371,86.3,88.4,84.1,84.6,8873000,759951000,8014,otc
2026-02-03,5371,85.8,87.5,84.7,85.5,4820000,413112000,4462,otc
2026-02-04,5371,85.1,87.1,84.9,86.9,3242000,280079000,3101,otc
2026-02-05,5371,87.7,87.7,84.7,84.7,5274000,453124000,4468,otc
2026-02-06,5371,84.2,84.2,80.2,82.2,7440000,608220000,6128,otc
2026-02-09,5371,85.8,86.3,83.6,84.1,4370000,369746000,3707,otc
2026-02-10,5371,84.6,85.0,81.8,82.8,4130000,341990000,3941,otc
2026-02-11,5371,82.1,84.4,81.9,83.7,4712000,393017000,4109,otc
2026-02-23,5371,87.1,90.0,86.4,86.6,12726000,1121991000,9331,otc
2026-02-24,5371,87.5,89.6,86.7,89.0,7304000,645723000,6682,otc
2026-02-25,5371,89.7,90.4,87.8,89.4,6109000,543910000,5898,otc
2026-02-26,5371,89.8,90.2,87.6,89.6,5004000,445820000,4415,otc
2026-03-02,5371,92.5,93.5,87.3,88.0,16313000,1461278000,11830,otc
2026-03-03,5371,88.3,89.4,84.5,84.7,7225000,621300000,6494,otc
2026-03-04,5371,84.9,86.6,79.5,79.8,10832000,887968000,9486,otc
2026-03-05,5371,82.2,83.6,81.1,83.5,4915000,406364000,4055,otc
2026-03-06,5371,82.6,84.1,82.1,82.3,2940000,243176000,3237,otc
2026-03-09,5371,78.9,78.9,74.3,76.2,8242000,626035000,6847,otc
2026-03-10,5371,78.0,78.5,76.4,77.4,3654000,283256000,3101,otc
2026-03-11,5371,78.2,82.1,78.2,81.2,3380000,271177000,3417,otc
2026-03-12,5371,81.2,82.0,80.2,80.7,2764000,223818000,2803,otc
2026-03-13,5371,80.0,81.7,79.2,81.1,2187000,176771000,2033,otc
2026-03-16,5371,81.3,82.0,80.1,80.9,2359000,190581000,2260,otc
2026-03-17,5371,81.7,82.0,80.3,80.3,2634000,213011000,2612,otc
2026-03-18,5371,80.8,81.2,78.5,80.1,6193000,494829000,5592,otc
2026-03-19,5371,79.2,79.6,77.6,77.6,4591000,360327000,4623,otc
2026-03-20,5371,78.1,78.5,76.0,77.0,4111000,318094000,3783,otc
2026-03-23,5371,75.1,79.8,73.7,75.2,6177000,477267000,5540,otc
2026-03-24,5371,77.2,77.3,74.1,75.0,3211000,242599000,3037,otc
2026-03-25,5371,76.4,76.9,75.8,76.9,2096000,160242000,2281,otc
2026-03-26,5371,77.1,78.2,75.0,75.0,2911000,223035000,3048,otc
