trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,9942,119.5,120.5,118.5,120.0,146667,17580150,175,listed
2026-06-02,9942,120.0,120.5,119.0,119.5,111096,13301990,124,listed
2026-06-03,9942,119.5,120.0,119.0,119.5,131171,15689731,143,listed
2026-06-04,9942,119.5,120.5,119.5,119.5,73146,8776221,104,listed
2026-06-05,9942,119.5,120.5,119.5,120.5,126727,15185035,127,listed
2026-06-08,9942,118.5,118.5,117.0,118.5,147993,17464218,165,listed
2026-06-09,9942,118.0,120.0,118.0,119.5,114479,13645616,124,listed
2026-06-10,9942,118.5,119.5,118.5,119.5,46889,5594087,89,listed
2026-06-11,9942,118.5,119.5,118.0,119.5,80415,9552105,93,listed
2026-06-12,9942,120.0,120.0,119.0,119.0,94041,11242286,89,listed
2026-06-15,9942,119.0,119.5,118.5,118.5,153576,18272699,182,listed
2026-06-16,9942,118.5,119.5,118.0,119.0,67505,8006933,90,listed
2026-06-17,9942,118.5,119.5,118.5,118.5,40437,4805155,74,listed
2026-06-18,9942,118.5,119.0,118.5,118.5,51180,6079110,85,listed
