trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,2324,40.05,40.35,40.05,40.35,113043360,4557588950,25191,listed
2026-06-02,2324,44.3,44.35,43.1,44.35,177995051,7882181742,39879,listed
2026-06-03,2324,45.0,47.75,43.3,47.05,400804733,18375974098,163663,listed
2026-06-04,2324,45.0,45.85,42.35,42.35,263712531,11422754883,124756,listed
2026-06-05,2324,40.7,41.8,39.1,41.4,194674146,7901380328,77848,listed
2026-06-08,2324,37.3,39.1,37.3,38.6,152318717,5758273942,64683,listed
2026-06-09,2324,39.0,39.1,37.0,38.45,162360896,6192038728,65880,listed
2026-06-10,2324,37.65,39.35,36.95,37.1,130375610,4957733877,54188,listed
2026-06-11,2324,36.4,36.95,35.65,36.15,88614798,3214566392,38968,listed
2026-06-12,2324,37.4,38.1,36.25,36.35,82966949,3076521838,35357,listed
2026-06-15,2324,37.75,38.85,37.6,37.85,74845609,2851510421,31895,listed
2026-06-16,2324,38.3,38.3,37.35,37.4,59724965,2256431617,25772,listed
2026-06-17,2324,37.0,37.9,36.4,37.3,47028206,1748421722,25440,listed
2026-06-18,2324,37.8,38.45,37.25,37.75,71745861,2709906797,24202,listed
