trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,4979,329.0,336.0,322.5,327.5,24399000,8033524000,20833,otc
2026-01-05,4979,325.5,326.0,310.5,317.5,18066000,5744740000,17544,otc
2026-01-06,4979,318.0,320.5,290.0,298.5,21994000,6697621000,33725,otc
2026-01-07,4979,301.0,314.0,293.5,295.0,21357000,6477887000,25948,otc
2026-01-08,4979,297.5,312.0,290.0,309.0,23478000,7135739000,26518,otc
2026-01-09,4979,305.0,311.5,295.0,298.0,23591000,7090926000,31948,otc
2026-01-12,4979,301.0,302.0,290.5,290.5,19520000,5751684000,18994,otc
2026-01-13,4979,292.0,294.0,270.5,273.0,23209000,6479935000,25065,otc
2026-01-14,4979,279.0,285.0,277.0,280.0,14286000,4024354000,15431,otc
2026-01-15,4979,280.5,282.0,275.5,277.5,6898000,1919613000,7480,otc
2026-01-16,4979,279.5,285.0,272.5,273.5,10456000,2892689000,11376,otc
2026-01-19,4979,274.0,275.0,263.0,264.5,13015000,3469655000,14869,otc
2026-01-20,4979,268.0,290.5,267.0,290.5,28031000,7942883000,21459,otc
2026-01-21,4979,292.0,306.0,289.0,294.5,50177000,14985707000,53009,otc
2026-01-22,4979,305.0,306.0,287.5,287.5,23231000,6896936000,22559,otc
2026-01-23,4979,290.0,294.0,284.0,291.5,13028000,3767031000,19378,otc
2026-01-26,4979,294.5,303.0,282.5,286.0,16489000,4792728000,16266,otc
2026-01-27,4979,298.0,308.0,291.5,293.0,34806000,10471098000,29751,otc
2026-01-28,4979,300.0,322.0,298.0,322.0,53377000,16699004000,55508,otc
2026-01-29,4979,330.0,339.0,312.0,334.5,68796000,22600144000,56461,otc
2026-01-30,4979,331.5,341.0,313.5,316.0,30131000,9731339000,28759,otc
2026-02-02,4979,315.0,327.5,306.5,319.5,26294000,8394771000,23791,otc
2026-02-03,4979,331.0,336.5,310.0,314.0,29576000,9534733000,50023,otc
2026-02-04,4979,314.0,330.0,312.0,328.0,20787000,6738165000,19265,otc
2026-02-05,4979,325.0,336.5,319.0,319.0,23662000,7768727000,23313,otc
2026-02-06,4979,320.0,324.0,301.0,318.5,20498000,6411505000,22943,otc
2026-02-09,4979,334.0,343.5,320.0,338.5,36878000,12318930000,32762,otc
2026-02-10,4979,347.0,359.5,332.0,333.5,45208000,15635434000,42824,otc
2026-02-11,4979,334.5,334.5,321.0,325.0,14433000,4709328000,16814,otc
2026-02-23,4979,333.0,357.5,330.0,357.5,25320000,8825939000,24151,otc
2026-02-24,4979,361.0,393.0,360.5,393.0,16451000,6272401000,15073,otc
2026-02-25,4979,410.0,422.0,392.0,405.0,27453000,11087919000,31167,otc
2026-02-26,4979,411.0,443.5,410.5,421.5,31394000,13360059000,34050,otc
2026-03-02,4979,400.0,463.5,399.5,462.5,26138000,11564790000,25755,otc
2026-03-03,4979,474.0,504.0,443.0,464.5,7269000,3429759000,13050,otc
2026-03-04,4979,434.5,434.5,418.5,418.5,4583000,1928233000,11652,otc
2026-03-05,4979,438.0,446.0,377.0,400.0,7566000,3046463000,13316,otc
2026-03-06,4979,385.0,392.5,376.5,379.0,4769000,1827772000,10056,otc
2026-03-09,4979,341.5,341.5,341.5,341.5,1425000,486497000,6009,otc
2026-03-10,4979,358.0,358.0,336.0,349.0,4167000,1447102000,6825,otc
2026-03-11,4979,365.0,383.5,365.0,383.5,2873000,1078990000,5049,otc
2026-03-12,4979,384.0,412.0,383.5,387.5,3953000,1553542000,7313,otc
2026-03-13,4979,372.0,402.0,372.0,401.5,3779000,1486498000,6643,otc
2026-03-16,4979,413.5,428.0,394.0,427.0,4136000,1691869000,7839,otc
2026-03-17,4979,427.0,445.5,392.5,395.0,26633000,11067097000,38583,otc
2026-03-18,4979,397.0,398.5,368.5,383.0,27553000,10523391000,37764,otc
2026-03-19,4979,386.0,404.5,385.0,391.5,25882000,10263541000,28959,otc
2026-03-20,4979,408.0,417.5,395.5,404.5,27950000,11411806000,30800,otc
2026-03-23,4979,385.0,419.0,380.0,380.0,21965000,8814658000,27228,otc
2026-03-24,4979,400.0,408.0,377.0,387.0,15657000,6186296000,18037,otc
2026-03-25,4979,411.5,425.5,411.5,425.5,15555000,6569639000,17447,otc
2026-03-26,4979,426.5,448.0,411.0,411.0,32813000,14198809000,37436,otc
2026-03-27,4979,379.0,400.0,379.0,396.5,1969000,775380000,2988,otc
2026-03-30,4979,381.0,381.5,370.0,379.0,1998000,755101000,3233,otc
2026-03-31,4979,374.0,374.0,341.5,341.5,1993000,703054000,4309,otc
2026-04-01,4979,374.0,375.5,368.0,375.5,1292000,482853000,2028,otc
2026-04-02,4979,393.0,396.5,383.0,384.0,1295000,503430000,2538,otc
2026-04-07,4979,395.5,409.5,395.5,404.5,1186000,477494000,2306,otc
2026-04-08,4979,434.0,434.0,421.0,421.5,2041000,867668000,3414,otc
2026-04-09,4979,426.0,435.0,426.0,429.0,2074000,891386000,3607,otc
2026-04-10,4979,442.0,449.5,434.0,449.5,3872000,1712913000,5205,otc
2026-04-13,4979,446.5,466.0,441.0,465.0,2933000,1340120000,4749,otc
2026-04-14,4979,487.5,500.0,471.0,485.0,25515000,12377684000,29517,otc
2026-04-15,4979,486.0,533.0,485.5,533.0,12905000,6686378000,13851,otc
2026-04-16,4979,551.0,586.0,537.0,586.0,32774000,18487312000,34814,otc
2026-04-17,4979,616.0,644.0,615.0,644.0,4447000,2830417000,5005,otc
2026-04-20,4979,707.0,708.0,689.0,708.0,9528000,6723237000,11602,otc
