trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,6667,267.5,273.5,267.5,268.5,816000,220713000,1177,otc
2026-01-05,6667,271.0,275.0,260.5,265.0,1070000,285911000,1729,otc
2026-01-06,6667,267.5,267.5,258.5,260.0,660000,172292000,1626,otc
2026-01-07,6667,260.0,264.0,258.0,262.5,411000,107348000,751,otc
2026-01-08,6667,262.5,264.0,257.5,258.0,580000,150954000,1316,otc
2026-01-09,6667,262.5,262.5,252.0,258.5,393000,100956000,831,otc
2026-01-12,6667,264.0,277.5,263.0,267.0,1561000,420854000,2534,otc
2026-01-13,6667,273.5,278.0,264.0,266.5,2008000,544358000,3874,otc
2026-01-14,6667,268.0,272.0,265.5,270.0,620000,167019000,1545,otc
2026-01-15,6667,272.0,275.0,268.0,274.5,835000,226920000,1591,otc
2026-01-16,6667,280.5,288.0,267.0,269.0,2588000,710207000,3195,otc
2026-01-19,6667,270.5,271.5,262.5,263.0,801000,211751000,1383,otc
2026-01-20,6667,265.0,271.0,261.5,267.5,453000,120457000,710,otc
2026-01-21,6667,263.5,265.0,257.0,259.0,644000,167844000,1834,otc
2026-01-22,6667,261.5,264.5,259.0,262.5,307000,80154000,523,otc
2026-01-23,6667,263.0,265.0,259.0,259.0,280000,72944000,1064,otc
2026-01-26,6667,261.0,261.0,255.0,255.5,316000,81366000,842,otc
2026-01-27,6667,258.0,258.0,253.5,253.5,322000,82039000,875,otc
2026-01-28,6667,256.5,257.0,251.5,253.0,413000,104655000,987,otc
2026-01-29,6667,253.5,255.5,247.5,251.0,467000,116625000,931,otc
2026-01-30,6667,251.0,251.0,242.0,243.0,422000,103045000,1922,otc
2026-02-02,6667,239.0,243.0,238.0,239.5,336000,80662000,879,otc
2026-02-03,6667,245.0,245.0,240.0,241.0,208000,50191000,1223,otc
2026-02-04,6667,241.0,244.0,239.0,244.0,103000,24885000,281,otc
2026-02-05,6667,241.5,246.5,240.0,241.0,176000,42752000,411,otc
2026-02-06,6667,239.5,243.5,232.0,241.5,299000,70783000,979,otc
2026-02-09,6667,244.0,245.5,238.5,239.0,181000,43718000,1512,otc
2026-02-10,6667,239.5,242.5,237.0,240.0,140000,33523000,786,otc
2026-02-11,6667,237.5,237.5,234.0,235.0,346000,81646000,774,otc
2026-02-23,6667,236.0,249.0,236.0,246.5,344000,84196000,738,otc
2026-02-24,6667,249.0,255.0,246.0,251.5,362000,91179000,1813,otc
2026-02-25,6667,258.5,262.5,253.5,257.5,477000,122762000,1272,otc
2026-02-26,6667,257.5,274.0,257.0,270.0,2009000,539716000,2972,otc
2026-03-02,6667,268.0,271.0,265.0,269.0,1091000,292810000,1800,otc
2026-03-03,6667,266.0,272.0,260.5,265.5,689000,183304000,3752,otc
2026-03-04,6667,259.5,262.5,248.0,252.0,852000,215483000,6030,otc
2026-03-05,6667,259.0,269.0,257.5,268.0,988000,261708000,1137,otc
2026-03-06,6667,267.5,270.0,263.5,266.0,486000,129746000,654,otc
2026-03-09,6667,242.0,255.5,242.0,251.5,727000,180696000,1015,otc
2026-03-10,6667,257.5,260.5,245.5,250.5,714000,179974000,955,otc
2026-03-11,6667,253.5,254.5,245.5,251.5,641000,159992000,1174,otc
2026-03-12,6667,248.5,251.5,246.0,249.0,300000,74616000,632,otc
2026-03-13,6667,243.0,249.0,243.0,246.5,236000,58276000,378,otc
2026-03-16,6667,247.5,249.5,243.0,247.0,258000,63581000,441,otc
2026-03-17,6667,250.0,257.0,249.0,255.5,403000,102145000,624,otc
2026-03-18,6667,258.0,258.0,253.5,256.0,332000,84912000,569,otc
2026-03-19,6667,252.0,256.5,249.0,251.5,332000,83714000,777,otc
2026-03-20,6667,250.0,251.5,245.0,248.0,396000,98388000,635,otc
2026-03-23,6667,243.5,251.5,240.0,246.5,294000,72752000,742,otc
2026-03-24,6667,251.0,251.0,241.0,245.5,240000,58836000,597,otc
2026-03-25,6667,248.0,255.0,248.0,253.5,326000,82193000,538,otc
2026-03-26,6667,258.0,258.0,247.0,247.0,342000,85887000,1336,otc
2026-03-27,6667,242.0,246.0,241.5,246.0,306000,74217000,593,otc
2026-03-30,6667,240.0,240.5,236.0,240.5,338000,80531000,682,otc
2026-03-31,6667,240.5,243.5,232.0,234.0,405000,96414000,990,otc
2026-04-01,6667,243.0,243.5,238.0,239.5,175000,41806000,381,otc
2026-04-02,6667,240.0,241.5,235.5,236.0,241000,57308000,389,otc
2026-04-07,6667,239.0,239.0,234.0,236.5,103000,24406000,197,otc
2026-04-08,6667,240.0,243.5,239.5,242.5,174000,42149000,350,otc
2026-04-09,6667,245.0,250.0,241.5,249.0,327000,80622000,572,otc
2026-04-10,6667,251.0,262.5,250.0,257.0,886000,227783000,2171,otc
2026-04-13,6667,266.0,266.0,256.5,257.5,848000,220029000,1919,otc
2026-04-14,6667,263.5,265.5,258.5,259.5,611000,159613000,1009,otc
2026-04-15,6667,263.0,280.0,260.0,276.0,2647000,721590000,4211,otc
2026-04-16,6667,282.0,283.0,276.5,282.5,3271000,917363000,6897,otc
2026-04-17,6667,280.5,290.0,276.0,288.5,2244000,635899000,3487,otc
2026-04-20,6667,295.0,302.5,292.0,294.0,3210000,954542000,5351,otc
2026-04-21,6667,297.5,298.0,286.5,288.5,1460000,424434000,3997,otc
2026-04-22,6667,289.5,293.5,284.0,285.0,1202000,345302000,2115,otc
2026-04-23,6667,289.0,289.0,264.5,270.5,1556000,426721000,2489,otc
2026-04-24,6667,270.5,276.0,264.0,267.0,880000,235621000,2151,otc
2026-04-27,6667,270.0,272.5,256.5,263.5,808000,212070000,1296,otc
2026-04-28,6667,263.5,267.5,261.5,265.0,473000,125405000,756,otc
