trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,3390,24.85,25.15,24.05,25.0,892000,22014000,637,otc
2026-01-05,3390,25.25,25.45,23.85,24.15,1208000,29450000,855,otc
2026-01-06,3390,24.15,24.15,23.6,23.85,484000,11533000,384,otc
2026-01-07,3390,23.85,24.35,23.75,24.05,475000,11413000,311,otc
2026-01-08,3390,24.05,24.05,23.2,23.65,452000,10631000,301,otc
2026-01-09,3390,23.8,24.0,23.35,23.95,260000,6189000,177,otc
2026-01-12,3390,24.15,24.45,24.0,24.4,363000,8801000,307,otc
2026-01-13,3390,24.7,24.8,23.55,24.1,350000,8397000,308,otc
2026-01-14,3390,24.1,24.8,24.1,24.45,590000,14399000,350,otc
2026-01-15,3390,24.55,25.15,24.25,24.9,553000,13653000,449,otc
2026-01-16,3390,25.5,25.5,24.5,24.5,598000,14915000,479,otc
2026-01-19,3390,24.5,25.7,24.5,25.15,1167000,29388000,622,otc
2026-01-20,3390,25.15,25.3,24.75,25.0,442000,11044000,327,otc
2026-01-21,3390,25.1,25.1,24.4,24.4,307000,7580000,315,otc
2026-01-22,3390,24.45,24.75,24.35,24.45,344000,8420000,247,otc
2026-01-23,3390,24.45,24.85,23.65,24.3,499000,11936000,360,otc
2026-01-26,3390,24.75,24.75,24.0,24.4,225000,5450000,227,otc
2026-01-27,3390,24.5,24.6,23.85,23.9,253000,6101000,254,otc
2026-01-28,3390,24.0,24.1,23.65,23.65,247000,5875000,197,otc
2026-01-29,3390,23.65,23.65,22.85,22.9,460000,10611000,317,otc
2026-01-30,3390,22.9,23.0,22.3,22.65,330000,7431000,258,otc
2026-02-02,3390,22.3,22.3,21.9,22.05,280000,6170000,273,otc
2026-02-03,3390,22.15,22.6,22.05,22.3,156000,3480000,146,otc
2026-02-04,3390,22.2,22.85,22.2,22.75,141000,3210000,135,otc
2026-02-05,3390,22.7,22.75,22.4,22.65,131000,2954000,172,otc
2026-02-06,3390,22.25,22.25,21.6,22.25,169000,3707000,189,otc
