trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,6785,310.0,313.0,305.0,309.0,120000,37030000,299,otc
2026-01-05,6785,305.0,305.0,279.0,279.0,403000,117395000,3104,otc
2026-01-06,6785,282.0,284.5,274.0,280.0,282000,78492000,574,otc
2026-01-07,6785,278.5,286.5,276.5,278.0,192000,53899000,417,otc
2026-01-08,6785,279.5,280.5,275.0,276.5,126000,35080000,164,otc
2026-01-09,6785,277.5,281.5,276.0,281.0,82000,22912000,158,otc
2026-01-12,6785,286.0,286.0,276.0,279.5,118000,32802000,291,otc
2026-01-13,6785,279.0,282.5,276.5,278.0,77000,21376000,147,otc
2026-01-14,6785,278.5,280.5,276.5,276.5,71000,19605000,117,otc
2026-01-15,6785,274.0,283.0,272.5,279.5,118000,32809000,140,otc
2026-01-16,6785,280.0,282.0,264.5,266.0,346000,94135000,775,otc
2026-01-19,6785,266.0,271.5,263.5,267.0,112000,30104000,1049,otc
2026-01-20,6785,269.0,274.0,269.0,272.0,113000,30666000,417,otc
2026-01-21,6785,270.0,271.5,262.5,267.0,145000,38395000,266,otc
2026-01-22,6785,270.5,273.5,264.0,265.0,91000,24368000,135,otc
2026-01-23,6785,265.5,271.5,265.5,268.0,67000,18012000,133,otc
2026-01-26,6785,265.0,270.0,264.5,269.0,57000,15189000,102,otc
2026-01-27,6785,270.0,273.0,267.0,269.5,120000,32407000,395,otc
2026-01-28,6785,273.5,274.5,265.0,266.0,123000,32871000,207,otc
2026-01-29,6785,266.0,269.5,264.0,269.5,71000,18912000,136,otc
2026-01-30,6785,266.0,271.5,265.0,269.5,73000,19746000,386,otc
2026-02-02,6785,267.5,268.0,253.5,254.0,305000,78634000,966,otc
2026-02-03,6785,256.5,260.5,253.5,254.0,128000,32729000,318,otc
2026-02-04,6785,255.5,257.0,253.0,254.5,97000,24763000,172,otc
2026-02-05,6785,253.5,265.0,251.5,264.5,112000,28997000,158,otc
2026-02-06,6785,264.5,264.5,255.0,260.0,86000,22445000,107,otc
2026-02-09,6785,261.0,262.0,254.0,255.5,86000,21933000,347,otc
2026-02-10,6785,256.0,266.0,253.5,263.0,85000,21973000,164,otc
2026-02-11,6785,263.0,272.5,263.0,267.5,126000,33706000,550,otc
2026-02-23,6785,279.0,286.0,274.5,277.0,235000,65588000,309,otc
2026-02-24,6785,249.5,249.5,249.5,249.5,150000,37512000,458,otc
2026-02-25,6785,237.0,237.5,225.0,225.0,527000,119629000,757,otc
2026-02-26,6785,220.5,225.0,202.5,220.5,1297000,268939000,1545,otc
2026-03-02,6785,217.0,217.0,198.5,198.5,825000,165724000,1361,otc
2026-03-03,6785,193.0,193.0,181.5,185.5,517000,96374000,831,otc
2026-03-04,6785,181.0,181.0,167.0,167.0,632000,108012000,844,otc
2026-03-05,6785,177.0,183.5,177.0,183.5,128000,23466000,175,otc
2026-03-06,6785,192.0,195.5,190.0,192.0,181000,34951000,326,otc
2026-03-09,6785,173.5,184.5,173.5,184.5,66000,11824000,154,otc
2026-03-10,6785,187.0,198.0,187.0,193.5,72000,13926000,132,otc
2026-03-11,6785,194.0,195.0,186.5,194.0,67000,12828000,118,otc
2026-03-12,6785,190.0,190.0,187.0,187.0,49000,9147000,97,otc
2026-03-13,6785,186.0,186.0,182.0,182.0,33000,6062000,106,otc
2026-03-16,6785,187.0,187.0,181.5,184.5,42000,7721000,189,otc
2026-03-17,6785,184.5,192.0,184.5,192.0,33000,6280000,90,otc
2026-03-18,6785,193.0,205.0,193.0,201.5,137000,27327000,229,otc
2026-03-19,6785,194.0,199.5,181.5,181.5,280000,51844000,705,otc
2026-03-20,6785,174.5,178.0,169.5,174.5,257000,44617000,369,otc
2026-03-23,6785,167.0,172.0,165.5,165.5,187000,31349000,373,otc
2026-03-24,6785,168.0,173.0,165.0,170.5,125000,21111000,169,otc
2026-03-25,6785,177.5,177.5,171.5,176.0,89000,15431000,187,otc
