trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,6154,13.75,13.75,13.55,13.55,28000,381000,66,otc
2026-01-05,6154,13.5,13.5,13.45,13.5,27000,367000,46,otc
2026-01-06,6154,13.5,13.6,13.5,13.6,5000,73000,15,otc
2026-01-07,6154,13.5,13.5,13.45,13.45,27000,367000,62,otc
2026-01-08,6154,13.5,13.5,13.15,13.3,115000,1538000,97,otc
2026-01-09,6154,13.3,13.5,13.3,13.4,23000,308000,34,otc
2026-01-12,6154,14.25,14.7,13.35,13.4,406000,5719000,268,otc
2026-01-13,6154,13.5,13.5,13.4,13.4,22000,299000,45,otc
2026-01-14,6154,13.35,13.4,13.3,13.4,33000,437000,88,otc
2026-01-15,6154,13.4,13.55,13.4,13.4,19000,249000,52,otc
2026-01-16,6154,13.4,13.4,13.35,13.4,44000,592000,83,otc
2026-01-19,6154,13.5,13.8,13.45,13.55,112000,1528000,131,otc
2026-01-20,6154,13.5,13.85,13.5,13.7,64000,877000,101,otc
2026-01-21,6154,13.8,13.9,13.7,13.7,99000,1364000,156,otc
2026-01-22,6154,13.7,13.8,13.7,13.7,22000,299000,57,otc
2026-01-23,6154,13.7,13.95,13.55,13.75,71000,971000,81,otc
2026-01-26,6154,13.75,14.1,13.7,13.85,25000,350000,66,otc
2026-01-27,6154,14.0,14.0,13.75,13.8,15000,201000,40,otc
2026-01-28,6154,13.8,13.8,13.6,13.75,35000,484000,80,otc
2026-01-29,6154,13.65,13.75,13.6,13.75,22000,308000,39,otc
2026-01-30,6154,13.75,13.75,13.55,13.7,32000,437000,38,otc
2026-02-02,6154,13.7,13.8,13.6,13.7,29000,392000,55,otc
2026-02-03,6154,13.65,13.9,13.5,13.85,54000,744000,66,otc
2026-02-04,6154,13.65,13.75,13.6,13.7,17000,235000,55,otc
2026-02-05,6154,13.55,13.7,13.55,13.7,12000,158000,45,otc
2026-02-06,6154,13.6,13.7,13.6,13.7,12000,161000,55,otc
2026-02-09,6154,13.7,13.7,13.5,13.5,16000,213000,66,otc
2026-02-10,6154,13.45,13.55,13.45,13.45,16000,210000,45,otc
2026-02-11,6154,13.4,13.8,13.4,13.75,48000,644000,59,otc
2026-02-23,6154,13.55,13.6,13.55,13.55,13000,178000,78,otc
2026-02-24,6154,13.5,13.5,13.4,13.45,33000,438000,77,otc
2026-02-25,6154,13.5,13.55,13.45,13.45,56000,761000,102,otc
2026-02-26,6154,13.45,13.5,13.4,13.4,20000,273000,89,otc
2026-03-02,6154,13.4,13.75,13.2,13.75,52000,698000,136,otc
2026-03-03,6154,13.5,13.55,13.5,13.5,26000,351000,122,otc
2026-03-04,6154,13.4,13.45,13.35,13.45,29000,394000,82,otc
2026-03-05,6154,13.4,13.45,13.4,13.45,6000,74000,28,otc
2026-03-06,6154,13.45,13.5,13.45,13.5,13000,174000,42,otc
2026-03-09,6154,13.35,13.5,13.3,13.45,29000,391000,47,otc
2026-03-10,6154,13.5,13.5,13.45,13.5,9000,125000,38,otc
2026-03-11,6154,13.65,13.7,13.6,13.65,58000,796000,60,otc
2026-03-12,6154,13.65,13.65,13.5,13.6,14000,184000,40,otc
2026-03-13,6154,13.5,13.6,13.5,13.6,8000,106000,49,otc
2026-03-16,6154,13.65,13.65,13.45,13.45,25000,340000,60,otc
2026-03-17,6154,13.45,13.55,13.35,13.55,36000,488000,111,otc
2026-03-18,6154,13.6,13.6,13.5,13.55,20000,268000,48,otc
2026-03-19,6154,13.5,13.6,13.5,13.55,13000,181000,40,otc
2026-03-20,6154,13.6,13.65,13.55,13.65,18000,239000,41,otc
2026-03-23,6154,13.45,13.55,13.45,13.45,27000,369000,112,otc
2026-03-24,6154,13.6,13.65,13.5,13.65,67000,907000,49,otc
2026-03-25,6154,13.5,13.6,13.45,13.5,8000,114000,49,otc
2026-03-26,6154,13.5,13.55,13.5,13.5,24000,327000,38,otc
2026-03-27,6154,13.45,13.55,13.45,13.55,8000,105000,23,otc
2026-03-30,6154,13.45,13.45,13.45,13.45,5000,71000,48,otc
2026-03-31,6154,13.4,13.4,13.35,13.4,8000,102000,26,otc
2026-04-01,6154,13.4,13.45,13.4,13.4,8000,112000,22,otc
2026-04-02,6154,13.45,13.45,13.35,13.35,6000,82000,24,otc
2026-04-07,6154,13.4,13.4,13.4,13.4,4000,57000,42,otc
2026-04-08,6154,13.4,13.4,13.4,13.4,8000,108000,20,otc
2026-04-09,6154,13.4,13.4,13.25,13.3,68000,904000,81,otc
2026-04-10,6154,13.3,13.3,13.2,13.25,49000,645000,84,otc
2026-04-13,6154,13.35,13.35,13.2,13.3,19000,253000,46,otc
2026-04-14,6154,13.3,13.3,13.25,13.3,55000,735000,46,otc
2026-04-15,6154,13.35,13.35,13.25,13.25,17000,232000,64,otc
2026-04-16,6154,13.25,13.3,13.25,13.3,31000,407000,40,otc
2026-04-17,6154,13.25,13.3,13.2,13.25,14000,184000,56,otc
2026-04-20,6154,13.3,13.45,13.2,13.25,89000,1186000,133,otc
2026-04-21,6154,13.25,13.3,13.2,13.25,91000,1211000,107,otc
2026-04-22,6154,13.25,13.25,13.2,13.25,108000,1427000,108,otc
2026-04-23,6154,13.6,13.8,13.35,13.4,175000,2373000,134,otc
2026-04-24,6154,13.55,13.55,13.4,13.4,22000,298000,58,otc
2026-04-27,6154,13.4,13.4,13.2,13.2,84000,1110000,119,otc
2026-04-28,6154,13.2,13.3,13.15,13.25,61000,807000,81,otc
2026-04-29,6154,13.25,13.25,13.15,13.15,47000,613000,92,otc
2026-04-30,6154,13.25,13.25,13.15,13.2,32000,426000,33,otc
2026-05-04,6154,13.0,13.05,12.95,13.0,254000,3302000,176,otc
2026-05-05,6154,13.0,13.05,12.75,12.9,495000,6363000,785,otc
2026-05-06,6154,12.95,12.95,12.8,12.9,59000,758000,198,otc
2026-05-07,6154,13.15,13.2,13.0,13.0,68000,894000,75,otc
2026-05-08,6154,12.9,12.95,12.9,12.95,23000,296000,80,otc
2026-05-11,6154,12.9,12.9,12.75,12.8,102000,1307000,170,otc
2026-05-12,6154,12.8,12.85,12.75,12.85,60000,764000,122,otc
2026-05-13,6154,13.2,13.25,12.9,13.0,143000,1859000,141,otc
2026-05-14,6154,13.2,13.25,13.1,13.2,47000,625000,66,otc
2026-05-15,6154,13.2,13.3,13.1,13.1,45000,587000,85,otc
2026-05-18,6154,13.25,13.55,13.15,13.3,114000,1534000,100,otc
2026-05-19,6154,13.2,13.2,13.15,13.2,28000,373000,92,otc
2026-05-20,6154,13.2,13.25,13.15,13.2,25000,326000,43,otc
2026-05-21,6154,13.3,13.3,13.1,13.3,46000,608000,75,otc
2026-05-22,6154,13.35,13.75,13.3,13.6,71000,965000,97,otc
2026-05-25,6154,13.75,13.85,13.35,13.55,248000,3373000,162,otc
2026-05-26,6154,13.45,13.45,13.4,13.45,18000,249000,54,otc
2026-05-27,6154,13.45,13.45,13.35,13.35,25000,337000,54,otc
2026-05-28,6154,13.35,13.45,13.25,13.45,42000,553000,64,otc
2026-05-29,6154,13.4,13.4,13.25,13.3,85000,1134000,136,otc
2026-06-01,6154,13.3,13.5,13.25,13.35,83000,1113000,95,otc
2026-06-02,6154,13.35,13.35,13.2,13.35,93000,1232000,138,otc
2026-06-03,6154,13.35,13.9,13.35,13.85,207000,2842000,157,otc
2026-06-04,6154,13.85,13.9,13.75,13.85,92000,1271000,100,otc
2026-06-05,6154,13.75,13.95,13.6,13.9,61000,843000,78,otc
2026-06-08,6154,13.75,13.75,13.35,13.75,79000,1073000,131,otc
2026-06-09,6154,13.6,13.95,13.6,13.85,57000,790000,57,otc
2026-06-10,6154,13.95,14.0,13.8,13.9,58000,801000,127,otc
2026-06-11,6154,13.9,14.0,13.8,14.0,46000,638000,52,otc
2026-06-12,6154,14.0,14.1,13.8,14.0,76000,1060000,73,otc
2026-06-15,6154,14.0,14.3,14.0,14.2,143000,2039000,118,otc
2026-06-16,6154,14.2,14.3,14.1,14.2,95000,1341000,114,otc
2026-06-17,6154,13.8,13.85,13.75,13.8,90000,1251000,118,otc
2026-06-18,6154,13.85,13.85,13.8,13.8,47000,652000,58,otc
