trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1570,31.95,32.2,31.85,32.0,118000,3779000,101,otc
2026-01-05,1570,32.05,32.05,31.45,31.6,122000,3866000,164,otc
2026-01-06,1570,31.6,31.75,31.4,31.75,87000,2739000,98,otc
2026-01-07,1570,31.65,31.65,30.95,31.0,276000,8597000,189,otc
2026-01-08,1570,31.0,31.2,30.7,30.7,82000,2513000,115,otc
2026-01-09,1570,30.25,30.55,30.15,30.2,119000,3606000,172,otc
2026-01-12,1570,29.65,30.25,29.65,30.2,146000,4380000,138,otc
2026-01-13,1570,30.15,30.5,30.0,30.3,124000,3764000,108,otc
2026-01-14,1570,30.3,30.5,30.25,30.35,84000,2558000,98,otc
2026-01-15,1570,30.7,30.7,29.7,30.1,85000,2566000,114,otc
2026-01-16,1570,30.1,30.4,30.1,30.15,81000,2435000,141,otc
2026-01-19,1570,30.15,30.15,29.8,30.15,167000,5010000,230,otc
2026-01-20,1570,30.15,30.2,30.0,30.05,64000,1916000,110,otc
2026-01-21,1570,29.85,30.15,29.85,29.95,53000,1586000,109,otc
2026-01-22,1570,29.95,30.2,29.95,30.0,52000,1566000,73,otc
2026-01-23,1570,30.0,30.2,29.95,30.0,59000,1780000,87,otc
2026-01-26,1570,30.0,32.1,29.95,31.95,187000,5816000,219,otc
2026-01-27,1570,31.95,32.0,31.05,31.85,141000,4456000,253,otc
2026-01-28,1570,31.95,32.0,31.55,31.55,253000,8028000,163,otc
2026-01-29,1570,31.35,31.55,31.05,31.05,74000,2297000,132,otc
2026-01-30,1570,31.3,31.3,30.65,30.85,82000,2513000,124,otc
2026-02-02,1570,30.25,31.1,30.25,30.35,76000,2304000,118,otc
2026-02-03,1570,30.35,30.75,30.35,30.65,34000,1053000,81,otc
2026-02-04,1570,30.65,32.4,30.65,32.0,210000,6637000,165,otc
2026-02-05,1570,31.4,32.4,31.4,32.15,119000,3769000,142,otc
2026-02-06,1570,32.1,32.1,31.15,31.15,97000,3050000,179,otc
2026-02-09,1570,31.15,31.8,31.15,31.8,69000,2194000,244,otc
2026-02-10,1570,31.8,31.9,31.4,31.8,67000,2132000,120,otc
2026-02-11,1570,31.65,31.9,30.95,31.8,170000,5332000,204,otc
2026-02-23,1570,32.45,32.45,31.5,31.55,163000,5146000,211,otc
2026-02-24,1570,31.6,31.6,31.35,31.5,116000,3658000,161,otc
2026-02-25,1570,31.1,31.5,31.1,31.2,62000,1930000,120,otc
2026-02-26,1570,31.35,31.8,31.1,31.5,89000,2779000,172,otc
2026-03-02,1570,31.45,31.45,30.5,30.85,159000,4886000,348,otc
2026-03-03,1570,30.85,32.2,30.5,31.15,246000,7658000,248,otc
2026-03-04,1570,30.9,31.0,30.35,30.35,84000,2576000,222,otc
2026-03-05,1570,30.6,30.9,30.5,30.5,51000,1572000,276,otc
2026-03-06,1570,30.7,30.75,30.7,30.75,13000,413000,239,otc
2026-03-09,1570,30.45,30.45,30.05,30.15,128000,3850000,435,otc
2026-03-10,1570,30.5,30.6,30.2,30.45,51000,1558000,213,otc
2026-03-11,1570,30.15,30.95,30.15,30.55,138000,4209000,241,otc
2026-03-12,1570,30.45,30.95,30.45,30.75,79000,2415000,309,otc
2026-03-13,1570,30.7,31.15,30.3,31.0,51000,1556000,378,otc
2026-03-16,1570,31.0,31.1,30.5,30.6,92000,2816000,538,otc
2026-03-17,1570,30.65,30.95,30.65,30.8,78000,2394000,464,otc
2026-03-18,1570,31.95,31.95,31.1,31.25,153000,4820000,624,otc
2026-03-19,1570,31.4,32.2,31.4,31.85,370000,11827000,521,otc
2026-03-20,1570,32.1,32.35,31.8,31.9,264000,8443000,343,otc
2026-03-23,1570,31.8,31.9,31.1,31.1,137000,4320000,259,otc
2026-03-24,1570,31.8,32.05,31.3,31.7,185000,5867000,228,otc
2026-03-25,1570,31.75,32.0,31.75,31.85,84000,2692000,185,otc
2026-03-26,1570,31.95,32.95,31.55,31.9,176000,5602000,246,otc
2026-03-27,1570,31.9,31.9,31.4,31.6,59000,1872000,103,otc
2026-03-30,1570,31.35,31.5,31.0,31.3,43000,1350000,112,otc
2026-03-31,1570,31.3,31.9,31.2,31.2,44000,1389000,98,otc
2026-04-01,1570,31.75,31.75,31.4,31.6,67000,2106000,99,otc
2026-04-02,1570,31.6,31.6,31.3,31.3,14000,443000,42,otc
2026-04-07,1570,31.3,31.8,31.3,31.6,58000,1821000,74,otc
2026-04-08,1570,31.95,31.95,31.5,31.75,31000,973000,58,otc
2026-04-09,1570,31.2,31.9,31.1,31.7,94000,2972000,100,otc
2026-04-10,1570,31.7,33.0,31.55,32.0,442000,14173000,238,otc
2026-04-13,1570,32.0,34.1,32.0,33.05,738000,24315000,615,otc
2026-04-14,1570,33.3,34.45,33.2,33.45,827000,27819000,704,otc
2026-04-15,1570,34.1,34.1,33.1,33.25,426000,14273000,692,otc
2026-04-16,1570,33.55,33.75,33.1,33.2,271000,9025000,196,otc
2026-04-17,1570,33.4,33.5,32.65,32.8,463000,15307000,341,otc
2026-04-20,1570,33.0,35.0,32.8,35.0,670000,22923000,524,otc
2026-04-21,1570,38.5,38.5,37.15,38.5,1802000,69106000,1868,otc
2026-04-22,1570,40.6,42.35,39.4,42.35,2739000,114166000,3303,otc
2026-04-23,1570,43.45,44.8,38.15,38.8,3129000,127762000,1972,otc
2026-04-24,1570,40.1,41.0,36.15,37.3,1287000,49590000,1066,otc
2026-04-27,1570,38.3,38.5,37.05,37.85,785000,29544000,635,otc
2026-04-28,1570,38.0,38.65,37.15,38.45,524000,19835000,442,otc
2026-04-29,1570,37.85,38.4,37.8,38.0,220000,8377000,231,otc
2026-04-30,1570,37.8,39.0,37.6,37.65,250000,9562000,217,otc
2026-05-04,1570,38.3,38.3,37.5,38.0,198000,7506000,206,otc
2026-05-05,1570,38.0,38.3,37.2,37.65,273000,10246000,323,otc
2026-05-06,1570,37.5,38.5,37.2,38.05,336000,12640000,366,otc
