trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,6158,21.5,21.7,21.45,21.65,83000,1794000,86,otc
2026-01-05,6158,21.65,22.1,21.4,21.6,57000,1234000,68,otc
2026-01-06,6158,21.75,21.75,21.3,21.45,103000,2198000,90,otc
2026-01-07,6158,21.45,21.65,21.45,21.65,56000,1204000,66,otc
2026-01-08,6158,21.65,21.75,21.6,21.6,19000,403000,49,otc
2026-01-09,6158,21.8,21.8,21.3,21.35,50000,1073000,49,otc
2026-01-12,6158,21.65,21.9,21.4,21.55,46000,987000,66,otc
2026-01-13,6158,21.7,22.0,21.3,21.5,130000,2795000,92,otc
2026-01-14,6158,21.45,21.85,21.45,21.85,177000,3802000,137,otc
2026-01-15,6158,22.35,22.35,21.6,21.9,184000,4003000,142,otc
2026-01-16,6158,22.15,22.15,21.7,22.0,121000,2652000,112,otc
2026-01-19,6158,21.6,22.0,21.6,21.95,312000,6796000,186,otc
2026-01-20,6158,21.95,21.95,21.75,21.85,148000,3232000,108,otc
2026-01-21,6158,21.8,21.8,21.4,21.75,233000,5004000,163,otc
2026-01-22,6158,21.8,21.8,21.4,21.5,203000,4365000,207,otc
2026-01-23,6158,21.6,21.65,21.3,21.3,145000,3101000,156,otc
2026-01-26,6158,21.4,21.45,21.05,21.1,195000,4135000,192,otc
2026-01-27,6158,21.2,21.2,20.95,21.1,98000,2065000,104,otc
2026-01-28,6158,21.2,21.2,20.75,21.0,152000,3173000,141,otc
2026-01-29,6158,20.95,20.95,20.6,20.7,119000,2458000,194,otc
2026-01-30,6158,20.85,20.85,20.4,20.5,74000,1521000,123,otc
2026-02-02,6158,20.35,20.45,20.0,20.4,77000,1544000,94,otc
2026-02-03,6158,20.7,20.7,20.5,20.6,42000,866000,45,otc
2026-02-04,6158,20.55,20.55,20.3,20.4,95000,1950000,64,otc
2026-02-05,6158,20.9,20.9,20.2,20.65,88000,1804000,83,otc
2026-02-06,6158,20.65,20.9,20.45,20.7,83000,1708000,67,otc
2026-02-09,6158,20.75,20.8,20.5,20.7,38000,785000,59,otc
2026-02-10,6158,20.8,20.8,20.3,20.6,34000,689000,56,otc
2026-02-11,6158,20.85,20.85,20.5,20.8,28000,569000,38,otc
2026-02-23,6158,20.75,21.05,20.5,20.9,49000,1017000,92,otc
2026-02-24,6158,20.8,20.9,20.5,20.55,98000,2029000,109,otc
2026-02-25,6158,20.55,20.6,20.3,20.5,70000,1421000,94,otc
2026-02-26,6158,20.35,20.6,20.25,20.6,76000,1544000,97,otc
2026-03-02,6158,20.3,20.5,20.3,20.5,40000,817000,78,otc
2026-03-03,6158,20.6,20.6,20.05,20.45,46000,928000,83,otc
2026-03-04,6158,20.05,20.25,19.8,20.05,41000,827000,103,otc
2026-03-05,6158,20.1,20.55,19.95,20.1,77000,1540000,114,otc
2026-03-06,6158,20.05,20.2,19.9,20.2,39000,788000,67,otc
2026-03-09,6158,19.9,20.2,19.4,19.55,69000,1359000,160,otc
2026-03-10,6158,20.15,20.15,19.05,19.3,92000,1782000,141,otc
2026-03-11,6158,19.15,19.4,19.1,19.25,104000,2005000,108,otc
2026-03-12,6158,19.1,19.1,18.55,18.85,155000,2903000,265,otc
2026-03-13,6158,18.8,18.9,18.4,18.8,158000,2932000,241,otc
2026-03-16,6158,18.7,18.7,18.45,18.55,84000,1554000,212,otc
2026-03-17,6158,18.6,18.75,18.4,18.5,130000,2410000,219,otc
2026-03-18,6158,18.65,18.65,18.05,18.4,155000,2831000,309,otc
2026-03-19,6158,18.35,18.45,17.9,18.1,187000,3398000,268,otc
2026-03-20,6158,18.25,18.4,18.0,18.3,46000,834000,174,otc
2026-03-23,6158,17.8,18.25,17.8,18.25,51000,919000,264,otc
2026-03-24,6158,18.35,18.35,17.95,18.15,44000,801000,305,otc
2026-03-25,6158,18.2,18.2,17.95,18.05,149000,2680000,414,otc
2026-03-26,6158,18.05,18.15,18.0,18.05,41000,734000,201,otc
2026-03-27,6158,17.95,18.0,17.85,18.0,36000,637000,65,otc
2026-03-30,6158,17.9,18.05,17.1,17.9,125000,2214000,167,otc
2026-03-31,6158,17.9,17.9,17.55,17.75,11000,202000,49,otc
2026-04-01,6158,17.9,17.9,17.55,17.7,53000,942000,72,otc
2026-04-02,6158,17.9,17.95,17.7,17.8,58000,1035000,53,otc
2026-04-07,6158,17.9,17.9,17.6,17.9,34000,606000,66,otc
2026-04-08,6158,17.95,18.25,17.8,18.15,85000,1536000,76,otc
2026-04-09,6158,17.85,18.15,17.85,18.15,19000,339000,50,otc
2026-04-10,6158,18.15,18.15,17.9,18.1,37000,671000,37,otc
2026-04-13,6158,18.05,18.6,18.05,18.35,64000,1158000,72,otc
2026-04-14,6158,18.35,18.4,18.15,18.3,49000,893000,85,otc
2026-04-15,6158,18.75,18.75,18.15,18.25,33000,603000,57,otc
2026-04-16,6158,18.2,18.3,18.1,18.3,48000,868000,50,otc
2026-04-17,6158,18.3,18.3,18.0,18.3,79000,1436000,59,otc
2026-04-20,6158,18.3,18.65,18.15,18.3,96000,1755000,82,otc
2026-04-21,6158,18.55,18.55,18.1,18.25,79000,1448000,86,otc
2026-04-22,6158,18.3,20.05,18.3,20.05,313000,6111000,251,otc
2026-04-23,6158,21.7,21.75,20.15,20.5,449000,9369000,309,otc
2026-04-24,6158,20.65,20.9,19.95,20.35,278000,5637000,230,otc
2026-04-27,6158,20.35,20.35,19.25,19.8,83000,1630000,111,otc
2026-04-28,6158,19.15,19.85,19.15,19.7,93000,1816000,118,otc
2026-04-29,6158,19.15,19.9,18.8,19.4,230000,4419000,210,otc
2026-04-30,6158,19.25,19.35,19.15,19.25,27000,528000,60,otc
2026-05-04,6158,19.55,19.55,19.05,19.2,64000,1226000,107,otc
