trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,6768,84.8,87.2,83.9,87.0,690392,59484311,695,listed
2026-06-02,6768,87.3,94.8,86.7,94.0,2390685,221336357,2586,listed
2026-06-03,6768,95.0,96.9,93.4,96.9,1849185,176560646,3418,listed
2026-06-04,6768,96.8,98.0,94.5,95.7,1265858,122341218,1514,listed
2026-06-05,6768,97.0,97.4,94.0,95.5,756509,72380390,1334,listed
2026-06-08,6768,89.9,95.0,89.9,95.0,899051,83831984,911,listed
2026-06-09,6768,95.0,97.2,93.5,95.8,904592,86362877,882,listed
2026-06-10,6768,94.3,95.4,93.3,94.7,1115033,105222571,1002,listed
2026-06-11,6768,95.3,95.3,92.4,95.3,787143,74204928,650,listed
2026-06-12,6768,97.2,97.5,91.5,91.6,783367,74148088,903,listed
2026-06-15,6768,92.5,92.5,86.4,88.0,1246258,110513606,1336,listed
2026-06-16,6768,88.8,88.8,86.2,87.1,313179,27252511,436,listed
2026-06-17,6768,87.1,87.1,85.8,86.1,245202,21170298,465,listed
2026-06-18,6768,87.5,87.6,85.5,85.7,358131,30832419,372,listed
