trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-06-01,2493,159.0,159.0,150.0,153.0,4523902.0,691704492.0,4555.0,listed
2026-06-02,2493,154.0,156.5,146.0,147.0,2801331.0,419303861.0,4171.0,listed
2026-06-03,2493,150.0,161.5,149.5,161.5,6004976.0,951313772.0,4547.0,listed
2026-06-04,2493,161.0,177.5,159.0,177.5,11657187.0,2030829915.0,8702.0,listed
2026-06-05,2493,177.0,190.5,171.0,178.0,18953612.0,3419317883.0,14972.0,listed
2026-06-08,2493,160.5,166.0,160.5,164.0,4903808.0,796037692.0,6728.0,listed
2026-06-09,2493,165.0,171.5,155.0,169.0,6393139.0,1055989728.0,5421.0,listed
2026-06-10,2493,166.0,185.5,163.5,180.5,13303736.0,2417940648.0,9890.0,listed
2026-06-11,2493,186.5,192.0,168.0,188.5,14278232.0,2584582419.0,13504.0,listed
2026-06-12,2493,207.0,207.0,207.0,207.0,2561134.0,530154738.0,1955.0,listed
2026-06-15,2493,227.5,227.5,227.5,227.5,711933.0,161964681.0,837.0,listed
2026-06-16,2493,250.0,250.0,240.0,250.0,8089645.0,2015884539.0,4474.0,listed
2026-06-17,2493,245.5,259.0,240.5,249.0,10520226.0,2613269818.0,11266.0,listed
2026-06-18,2493,251.0,273.5,247.5,273.5,3011303.0,803962855.0,3275.0,listed
