trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1444,6.02,6.05,5.96,5.97,838827.0,5022880.0,470.0,listed
2026-01-05,1444,5.97,6.02,5.9,5.97,1289168.0,7667508.0,627.0,listed
2026-01-06,1444,5.97,6.02,5.95,5.97,1062499.0,6369225.0,454.0,listed
2026-01-07,1444,5.98,6.04,5.98,6.03,882340.0,5311741.0,418.0,listed
2026-01-08,1444,6.02,6.34,6.02,6.22,2786932.0,17304108.0,1028.0,listed
2026-01-09,1444,6.29,6.31,6.09,6.21,1294992.0,7984275.0,630.0,listed
2026-01-12,1444,6.2,6.2,6.08,6.09,1217658.0,7439843.0,543.0,listed
2026-01-13,1444,6.09,6.19,6.01,6.09,1022528.0,6187547.0,469.0,listed
2026-01-14,1444,6.09,6.14,6.06,6.12,790604.0,4832942.0,382.0,listed
2026-01-15,1444,6.1,6.19,6.1,6.18,739902.0,4553413.0,386.0,listed
2026-01-16,1444,6.18,6.28,6.14,6.15,872122.0,5413747.0,570.0,listed
2026-01-19,1444,6.15,6.28,6.12,6.24,1136141.0,7081289.0,516.0,listed
2026-01-20,1444,6.24,6.24,6.15,6.17,675558.0,4176777.0,438.0,listed
2026-01-21,1444,6.17,6.17,6.1,6.17,827830.0,5070389.0,468.0,listed
2026-01-22,1444,6.18,6.18,6.11,6.13,450698.0,2768561.0,310.0,listed
2026-01-23,1444,6.13,6.2,6.11,6.2,534265.0,3281219.0,273.0,listed
2026-01-26,1444,6.2,6.82,6.2,6.82,5797611.0,38526793.0,1920.0,listed
2026-01-27,1444,7.3,7.39,6.97,7.06,8963347.0,64222395.0,3063.0,listed
2026-01-28,1444,7.02,7.02,6.65,6.78,3023795.0,20503614.0,1252.0,listed
2026-01-29,1444,6.78,6.78,6.52,6.63,1283498.0,8476265.0,708.0,listed
2026-01-30,1444,6.64,6.64,6.48,6.53,938251.0,6114792.0,426.0,listed
2026-02-02,1444,6.55,6.57,6.32,6.35,1264236.0,8083462.0,427.0,listed
2026-02-03,1444,6.35,6.5,6.25,6.27,471932.0,2980106.0,497.0,listed
2026-02-04,1444,6.29,6.48,6.23,6.38,651055.0,4172915.0,422.0,listed
2026-02-05,1444,6.38,6.46,6.35,6.39,384133.0,2461439.0,274.0,listed
2026-02-06,1444,6.35,6.36,6.24,6.29,295820.0,1858750.0,399.0,listed
2026-02-09,1444,6.29,6.3,6.21,6.25,583845.0,3652565.0,348.0,listed
2026-02-10,1444,6.25,6.28,6.21,6.25,372127.0,2320660.0,315.0,listed
2026-02-11,1444,6.22,6.31,6.22,6.29,806629.0,5057339.0,480.0,listed
2026-02-23,1444,6.29,6.37,6.27,6.35,820330.0,5179822.0,647.0,listed
2026-02-24,1444,6.34,6.44,6.34,6.38,731501.0,4657055.0,417.0,listed
2026-02-25,1444,6.44,6.45,6.33,6.4,850225.0,5423621.0,525.0,listed
2026-02-26,1444,6.4,6.42,6.35,6.38,630580.0,4025661.0,482.0,listed
2026-03-02,1444,6.38,6.4,6.32,6.35,637255.0,4045699.0,420.0,listed
2026-03-03,1444,6.1,6.31,6.1,6.28,944480.0,5885448.0,519.0,listed
2026-03-04,1444,6.22,6.22,6.07,6.07,1459951.0,8927872.0,803.0,listed
2026-03-05,1444,6.14,6.16,6.05,6.07,550382.0,3349362.0,366.0,listed
2026-03-06,1444,6.02,6.31,6.02,6.27,1185415.0,7338971.0,532.0,listed
2026-03-09,1444,6.06,6.18,6.0,6.04,1259027.0,7616772.0,734.0,listed
2026-03-10,1444,6.09,6.1,6.02,6.03,771704.0,4662692.0,395.0,listed
2026-03-11,1444,6.07,6.15,6.05,6.13,737380.0,4506238.0,410.0,listed
2026-03-12,1444,6.06,6.13,6.06,6.1,561833.0,3422029.0,368.0,listed
2026-03-13,1444,6.1,6.1,6.03,6.03,1004480.0,6077908.0,511.0,listed
2026-03-16,1444,6.04,6.12,6.04,6.09,539983.0,3280593.0,355.0,listed
2026-03-17,1444,6.07,6.13,6.07,6.13,890114.0,5436370.0,481.0,listed
2026-03-18,1444,6.22,6.54,6.22,6.48,3038369.0,19489804.0,1260.0,listed
2026-03-19,1444,6.37,6.53,6.34,6.48,1680517.0,10852702.0,748.0,listed
2026-03-20,1444,6.48,6.56,6.41,6.41,1893934.0,12233513.0,605.0,listed
2026-03-23,1444,6.3,6.4,6.24,6.26,897342.0,5662736.0,502.0,listed
2026-03-24,1444,6.28,6.32,6.16,6.21,469980.0,2918464.0,249.0,listed
2026-03-25,1444,6.21,6.24,6.11,6.16,679303.0,4176225.0,385.0,listed
2026-03-26,1444,6.21,6.28,6.21,6.24,703172.0,4394034.0,307.0,listed
2026-03-27,1444,6.24,6.31,6.2,6.26,549776.0,3446531.0,377.0,listed
2026-03-30,1444,6.18,6.35,6.17,6.33,808375.0,5087999.0,552.0,listed
2026-03-31,1444,6.32,6.33,6.15,6.17,650837.0,4054822.0,582.0,listed
