trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1309,11.2,11.2,10.9,10.9,1510010.0,16600643.0,756.0,listed
2026-01-05,1309,10.9,11.1,10.8,10.95,1132732.0,12373561.0,668.0,listed
2026-01-06,1309,10.95,11.2,10.9,11.1,819289.0,9068329.0,448.0,listed
2026-01-07,1309,11.15,11.65,11.1,11.5,1911078.0,21995711.0,915.0,listed
2026-01-08,1309,11.5,12.0,11.35,11.35,1802750.0,21177202.0,990.0,listed
2026-01-09,1309,11.55,11.7,11.25,11.45,1003926.0,11470255.0,530.0,listed
2026-01-12,1309,11.45,12.05,11.45,11.7,2225458.0,26178770.0,1023.0,listed
2026-01-13,1309,11.65,11.8,11.45,11.8,904508.0,10469634.0,546.0,listed
2026-01-14,1309,11.8,11.95,11.7,11.85,1394303.0,16503377.0,620.0,listed
2026-01-15,1309,11.85,12.35,11.85,12.15,2624449.0,31687627.0,1161.0,listed
2026-01-16,1309,12.3,12.3,11.85,11.9,1429773.0,17153118.0,785.0,listed
2026-01-19,1309,11.95,12.25,11.85,12.05,1135105.0,13715313.0,664.0,listed
2026-01-20,1309,12.1,12.1,11.7,11.75,971317.0,11514084.0,694.0,listed
2026-01-21,1309,11.7,11.7,11.5,11.7,712722.0,8282865.0,522.0,listed
2026-01-22,1309,11.75,11.95,11.6,11.8,917051.0,10779049.0,549.0,listed
2026-01-23,1309,11.8,12.05,11.75,11.85,680205.0,8086800.0,383.0,listed
2026-01-26,1309,11.9,12.95,11.9,12.85,5493340.0,69039510.0,2520.0,listed
2026-01-27,1309,12.9,13.1,12.4,12.5,4199651.0,53074230.0,1791.0,listed
2026-01-28,1309,12.7,12.9,12.3,12.55,2965162.0,37423312.0,1274.0,listed
2026-01-29,1309,12.6,12.7,12.3,12.35,1465895.0,18232296.0,710.0,listed
2026-01-30,1309,12.35,12.8,12.15,12.2,2216981.0,27500762.0,1010.0,listed
2026-02-02,1309,12.15,12.15,11.45,11.55,2014232.0,23620560.0,1050.0,listed
2026-02-03,1309,11.7,12.0,11.65,11.75,905681.0,10656852.0,464.0,listed
2026-02-04,1309,11.7,12.4,11.7,12.35,1644865.0,20045654.0,812.0,listed
2026-02-05,1309,12.15,12.6,12.15,12.25,1139465.0,14124655.0,579.0,listed
2026-02-06,1309,12.25,12.3,11.75,11.8,1149838.0,13711953.0,635.0,listed
2026-02-09,1309,11.9,12.35,11.7,12.25,1417161.0,17156177.0,800.0,listed
2026-02-10,1309,12.25,12.25,11.7,11.85,1198258.0,14227679.0,832.0,listed
2026-02-11,1309,11.9,12.15,11.85,12.1,957852.0,11511180.0,559.0,listed
2026-02-23,1309,12.0,12.35,12.0,12.2,1263081.0,15383591.0,687.0,listed
2026-02-24,1309,12.25,12.5,12.15,12.25,2130704.0,26274645.0,877.0,listed
2026-02-25,1309,12.25,12.7,12.25,12.7,3190820.0,39973700.0,1323.0,listed
2026-02-26,1309,12.7,12.8,12.4,12.45,1513137.0,18984922.0,1172.0,listed
2026-03-02,1309,13.1,13.5,12.35,12.35,4120139.0,52477418.0,1649.0,listed
2026-03-03,1309,12.45,13.55,12.25,13.35,10122406.0,133653708.0,4069.0,listed
2026-03-04,1309,13.7,13.75,12.5,12.8,7134875.0,92523583.0,2858.0,listed
2026-03-05,1309,12.95,13.15,12.55,12.7,2518660.0,32134835.0,1313.0,listed
2026-03-06,1309,13.0,13.95,12.9,13.95,11050554.0,152953997.0,2319.0,listed
2026-03-09,1309,15.3,15.3,14.15,15.3,26060273.0,393964197.0,8263.0,listed
2026-03-10,1309,13.8,14.8,13.8,14.0,14581506.0,204654482.0,5870.0,listed
2026-03-11,1309,13.6,13.85,13.15,13.75,9416661.0,126826750.0,3842.0,listed
2026-03-12,1309,14.5,15.1,13.95,15.1,13535679.0,197942865.0,5737.0,listed
2026-03-13,1309,16.15,16.6,15.2,15.3,25307585.0,399849782.0,10063.0,listed
2026-03-16,1309,15.4,16.8,15.4,16.3,23457526.0,385038743.0,9368.0,listed
2026-03-17,1309,15.9,15.95,15.55,15.8,9287568.0,146113394.0,4164.0,listed
2026-03-18,1309,15.5,16.1,15.3,15.6,6300996.0,98290434.0,3033.0,listed
2026-03-19,1309,16.5,17.15,16.2,17.15,16373556.0,276132876.0,5235.0,listed
2026-03-20,1309,18.85,18.85,18.0,18.1,46510634.0,865952461.0,12613.0,listed
2026-03-23,1309,19.15,19.9,19.0,19.9,10004285.0,198159987.0,2604.0,listed
2026-03-24,1309,19.5,21.45,18.25,20.0,47856234.0,974393823.0,17758.0,listed
