trade_date,stock_id,open,high,low,close,volume,turnover,trades,market
2026-01-02,1440,13.25,13.3,13.05,13.1,1118739.0,14720206.0,562.0,listed
2026-01-05,1440,13.1,13.2,13.05,13.1,1074981.0,14079893.0,617.0,listed
2026-01-06,1440,13.1,13.2,13.0,13.05,897937.0,11751339.0,483.0,listed
2026-01-07,1440,13.15,13.35,13.05,13.25,1471162.0,19426556.0,680.0,listed
2026-01-08,1440,13.25,13.45,13.2,13.2,908098.0,12080541.0,467.0,listed
2026-01-09,1440,13.25,13.4,13.15,13.35,1074368.0,14274859.0,556.0,listed
2026-01-12,1440,13.4,13.4,13.25,13.35,943034.0,12581710.0,462.0,listed
2026-01-13,1440,13.45,13.45,13.2,13.3,789144.0,10459722.0,468.0,listed
2026-01-14,1440,13.3,13.55,13.25,13.4,1788606.0,23982323.0,808.0,listed
2026-01-15,1440,13.4,13.6,13.4,13.6,1743976.0,23627636.0,670.0,listed
2026-01-16,1440,13.7,13.7,13.5,13.6,1111503.0,15072816.0,696.0,listed
2026-01-19,1440,13.45,13.75,13.4,13.7,1561421.0,21285110.0,996.0,listed
2026-01-20,1440,13.65,13.75,13.6,13.6,1171647.0,16028802.0,814.0,listed
2026-01-21,1440,13.6,13.7,13.35,13.6,2262129.0,30566747.0,1147.0,listed
2026-01-22,1440,13.75,13.75,13.5,13.6,1104047.0,15010572.0,566.0,listed
2026-01-23,1440,13.75,13.85,13.45,13.5,1154270.0,15707989.0,517.0,listed
2026-01-26,1440,13.55,14.05,13.55,13.95,3619693.0,50339546.0,1400.0,listed
2026-01-27,1440,14.2,14.3,13.8,13.85,2379914.0,33373997.0,1096.0,listed
2026-01-28,1440,14.0,14.05,13.75,13.95,1535649.0,21309720.0,652.0,listed
2026-01-29,1440,14.0,14.05,13.85,13.9,1343885.0,18738775.0,599.0,listed
2026-01-30,1440,13.95,13.95,13.55,13.6,1612436.0,22030182.0,721.0,listed
2026-02-02,1440,13.5,13.5,13.2,13.3,1453693.0,19350951.0,778.0,listed
2026-02-03,1440,13.4,13.45,13.25,13.3,797441.0,10622867.0,378.0,listed
2026-02-04,1440,13.25,13.65,13.25,13.65,1118772.0,15131794.0,540.0,listed
2026-02-05,1440,13.45,13.95,13.45,13.7,1520397.0,20926092.0,646.0,listed
2026-02-06,1440,13.6,13.6,13.4,13.4,794385.0,10670706.0,486.0,listed
2026-02-09,1440,13.55,13.65,13.3,13.35,1416199.0,18976695.0,612.0,listed
2026-02-10,1440,13.35,13.35,13.2,13.25,1125672.0,14948464.0,632.0,listed
2026-02-11,1440,13.4,13.4,13.25,13.4,1226825.0,16325620.0,718.0,listed
2026-02-23,1440,13.4,13.45,13.25,13.4,2198449.0,29298101.0,1195.0,listed
2026-02-24,1440,13.4,13.55,13.3,13.4,1766933.0,23640227.0,799.0,listed
2026-02-25,1440,13.4,13.55,13.3,13.4,1464781.0,19588479.0,779.0,listed
2026-02-26,1440,13.5,13.5,13.3,13.45,1776523.0,23773014.0,833.0,listed
2026-03-02,1440,13.45,13.45,13.1,13.25,2417954.0,31882460.0,1191.0,listed
2026-03-03,1440,13.3,13.3,13.05,13.05,1426782.0,18758955.0,860.0,listed
2026-03-04,1440,12.95,13.0,12.65,12.65,3147646.0,40246390.0,1594.0,listed
2026-03-05,1440,12.7,12.85,12.7,12.8,1031690.0,13179183.0,683.0,listed
2026-03-06,1440,12.75,13.15,12.7,13.05,1093701.0,14172054.0,711.0,listed
2026-03-09,1440,12.7,12.8,12.5,12.6,1985454.0,25035433.0,1308.0,listed
2026-03-10,1440,12.85,12.85,12.7,12.8,925558.0,11818305.0,631.0,listed
2026-03-11,1440,12.75,12.85,12.65,12.7,1022687.0,13028439.0,774.0,listed
2026-03-12,1440,12.55,12.75,12.55,12.65,1476991.0,18683378.0,820.0,listed
2026-03-13,1440,12.6,12.7,12.55,12.6,780881.0,9853969.0,649.0,listed
2026-03-16,1440,12.7,13.55,12.7,13.1,4630876.0,61154237.0,1974.0,listed
2026-03-17,1440,13.3,13.35,13.1,13.25,1785733.0,23592954.0,1188.0,listed
2026-03-18,1440,13.3,13.35,13.15,13.2,1977525.0,26231321.0,823.0,listed
2026-03-19,1440,13.1,13.5,13.1,13.4,2213168.0,29608915.0,1030.0,listed
2026-03-20,1440,13.35,13.45,13.1,13.1,1737235.0,23098744.0,926.0,listed
2026-03-23,1440,12.9,13.05,12.8,12.9,1402946.0,18125245.0,878.0,listed
2026-03-24,1440,13.05,13.05,12.7,12.8,1168514.0,15026151.0,613.0,listed
2026-03-25,1440,13.05,13.05,12.75,12.8,975702.0,12524773.0,573.0,listed
2026-03-26,1440,12.95,13.1,12.85,12.9,1390798.0,18063775.0,471.0,listed
2026-03-27,1440,12.9,13.1,12.9,13.0,687883.0,8952881.0,380.0,listed
2026-03-30,1440,12.8,13.05,12.8,12.9,797071.0,10276504.0,627.0,listed
2026-03-31,1440,12.85,12.9,12.55,12.65,1682834.0,21405198.0,834.0,listed
2026-04-01,1440,12.9,12.9,12.75,12.8,1039383.0,13346171.0,452.0,listed
2026-04-02,1440,12.8,12.85,12.65,12.7,826257.0,10507946.0,435.0,listed
2026-04-07,1440,12.75,12.75,12.55,12.55,1235941.0,15579275.0,603.0,listed
2026-04-08,1440,12.65,12.7,12.55,12.7,1003748.0,12675178.0,535.0,listed
2026-04-09,1440,12.7,12.7,12.55,12.65,1041209.0,13118991.0,493.0,listed
2026-04-10,1440,12.7,12.9,12.7,12.75,1356040.0,17339593.0,520.0,listed
2026-04-13,1440,12.95,13.45,12.9,13.35,5059698.0,67220770.0,1808.0,listed
2026-04-14,1440,13.4,13.85,13.4,13.75,4702122.0,64245554.0,1638.0,listed
2026-04-15,1440,13.75,13.8,13.45,13.65,2030248.0,27568120.0,917.0,listed
2026-04-16,1440,13.6,13.8,13.55,13.55,1453788.0,19865233.0,666.0,listed
2026-04-17,1440,13.85,13.95,13.1,13.2,3412366.0,45837637.0,1387.0,listed
2026-04-20,1440,13.25,13.35,13.15,13.3,1014197.0,13438666.0,593.0,listed
2026-04-21,1440,13.35,13.35,13.15,13.25,1563407.0,20699941.0,589.0,listed
2026-04-22,1440,13.35,13.35,13.1,13.15,1513734.0,19967717.0,694.0,listed
2026-04-23,1440,13.15,13.15,12.75,12.9,2323182.0,30027397.0,1004.0,listed
2026-04-24,1440,12.9,12.95,12.65,12.75,1477586.0,18847274.0,816.0,listed
2026-04-27,1440,12.65,12.75,12.55,12.7,1542722.0,19506135.0,704.0,listed
2026-04-28,1440,12.85,13.1,12.75,12.85,1929792.0,24990200.0,840.0,listed
2026-04-29,1440,12.95,12.95,12.75,12.8,733191.0,9394950.0,428.0,listed
2026-04-30,1440,12.8,12.85,12.65,12.65,1083859.0,13793290.0,544.0,listed
2026-05-04,1440,12.7,12.7,12.5,12.6,1691339.0,21284471.0,784.0,listed
2026-05-05,1440,12.6,12.65,12.5,12.55,1536904.0,19255319.0,679.0,listed
2026-05-06,1440,12.6,12.65,12.5,12.55,1488947.0,18698114.0,701.0,listed
2026-05-07,1440,12.55,12.55,12.25,12.4,3386115.0,41880243.0,1429.0,listed
2026-05-08,1440,12.4,12.45,12.15,12.25,2036232.0,24940907.0,1114.0,listed
2026-05-11,1440,12.2,12.25,12.1,12.15,1805387.0,21966865.0,887.0,listed
2026-05-12,1440,12.2,12.2,11.9,12.05,2707050.0,32520643.0,945.0,listed
2026-05-13,1440,12.05,12.05,11.75,11.85,1958338.0,23267327.0,937.0,listed
2026-05-14,1440,11.75,11.8,11.6,11.65,2601272.0,30343789.0,1209.0,listed
2026-05-15,1440,11.65,11.8,11.45,11.5,2751897.0,31863903.0,1020.0,listed
2026-05-18,1440,11.5,11.5,11.3,11.4,2022869.0,22992781.0,937.0,listed
2026-05-19,1440,11.45,11.5,11.3,11.35,1543173.0,17619610.0,694.0,listed
2026-05-20,1440,11.4,11.45,11.25,11.3,1616262.0,18311344.0,699.0,listed
2026-05-21,1440,11.4,11.45,11.35,11.4,765357.0,8726981.0,494.0,listed
2026-05-22,1440,11.35,11.4,11.25,11.35,1668542.0,18877050.0,799.0,listed
2026-05-25,1440,11.4,12.2,11.4,12.0,4948174.0,58455213.0,1795.0,listed
2026-05-26,1440,11.95,12.0,11.7,11.7,2186995.0,25799889.0,949.0,listed
2026-05-27,1440,11.9,12.2,11.7,12.05,3542040.0,42196093.0,1239.0,listed
2026-05-28,1440,12.2,12.3,11.8,11.9,3378596.0,40595898.0,1373.0,listed
2026-05-29,1440,12.0,12.55,11.9,12.55,4968831.0,61119557.0,1601.0,listed
2026-06-01,1440,12.45,13.3,12.15,12.95,7678964.0,98995395.0,2552.0,listed
2026-06-02,1440,12.95,14.2,12.85,14.2,18715974.0,257139320.0,5263.0,listed
2026-06-03,1440,15.0,15.6,14.8,15.6,21199239.0,325341552.0,5179.0,listed
