stock_id,company_name,revenue_month,announcement_date,buy_date,mom_positive,yoy_positive,mom_gt_10,mom_gt_20,yoy_gt_20,yoy_gt_30,inst_buy_positive,inst_buy_gt_100k,inst_buy_gt_300k,inst_buy_gt_500k,foreign_buy_positive,foreign_buy_gt_100k,foreign_buy_gt_300k,trust_buy_positive,trust_buy_gt_50k,dealer_buy_positive,avg_volume_5d_gt_100k,avg_volume_5d_gt_300k,avg_volume_5d_gt_1m,prev_vol_ratio_gt_1,prev_vol_ratio_gt_1_5,day1_return_gt_3,day3_return_gt_5,day5_return_gt_10,max_close_10d_gt_20,breakout_20d,breakout_60d,breakout_120d,breakout_240d,return_pct,mom_pct,yoy_pct,institutional_total_net_buy_shares,avg_volume_5d,previous_volume_ratio_20d,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,day1_return_pct,day3_return_pct,day5_return_pct,max_close_10d_return_pct,exit_date
3073,天方能源,2026-01,2026-02-10,2026-05-04,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.15625,2.6721,10.4845,73597.0,,,69000.0,0.0,4597.0,-0.0625,-0.054166666666666696,-0.12083333333333328,-0.039583333333333304,2026-05-29
3147,大綜,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,-0.002747,2.6254000000000004,2.0661,112899.0,372400.0,2.684031710079275,95000.0,0.0,17899.0,-0.08516483516483517,-0.09340659340659341,0.06318681318681318,0.06868131868131869,2026-02-26
5864,致和證,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.125,2.4840999999999998,85.4866,162441.0,,,162441.0,0.0,0.0,0.041284403669724704,0.1605504587155963,0.10665137614678895,0.2293577981651376,2026-06-18
5386,青雲,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.496503,2.1572,4.0680000000000005,180775.0,8369200.0,3.632972953207464,219515.0,0.0,-38740.0,0.22377622377622378,0.479020979020979,0.4160839160839161,1.0,2026-02-26
2548,華固,2026-01,2026-02-10,2026-06-01,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.133891,1.9596,346.0956,299689.0,,,286998.0,0.0,12691.0,-0.12552301255230125,-0.16485355648535568,-0.1506276150627615,0.02510460251046025,2026-06-18
3188,鑫龍騰,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.071667,1.7919,8.8538,140000.0,253000.0,1.2065477285267612,140000.0,0.0,0.0,0.02166666666666662,0.05333333333333338,0.07166666666666661,0.12333333333333343,2026-02-26
6461,益得,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.086364,1.6991,3.9418,51000.0,877200.0,0.47228645504870015,51000.0,0.0,0.0,-0.00454545454545461,-0.011363636363636364,0.13863636363636367,0.13863636363636367,2026-02-26
3205,佰研,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.047523,1.692,0.3397,36951.0,77800.0,0.6912991656734208,37000.0,0.0,-49.0,0.051567239635995896,0.04954499494438818,0.04145601617795747,0.051567239635995896,2026-02-26
5220,萬達光電,2026-01,2026-02-10,2026-02-11,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,0.02611,1.639,0.5136999999999999,-20000.0,231600.0,5.217060167555217,-20000.0,0.0,0.0,-0.005221932114882396,0.023498694516971428,0.023498694516971428,0.033942558746736406,2026-02-26
6697,東捷資訊,2026-01,2026-02-10,2026-02-11,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04157,1.4961000000000002,0.0347,3000.0,27600.0,0.5825242718446602,2000.0,0.0,1000.0,0.05080831408775988,0.03926096997690538,0.04157043879907631,0.05080831408775988,2026-02-26
